,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
145,,[0.12656672298908234],[0.9022319316864014],[0.8679267764091492],[0.16640256345272064],[0.9061051607131958],[0.870242178440094],[0.526967465877533],[0.902390718460083],[0.857151448726654],[0.16274075210094452],[0.8950157761573792],[0.7239243388175964],[0.9068772792816162],[0.9006733298301697],[0.8745933175086975],[0.9063926935195923],[0.8997147679328918],[0.8657419681549072],[0.9029644727706909],[0.8745375275611877],[0.8594256639480591],[0.8647211790084839],[0.8556613922119141],[0.8365098237991333]
146,,[0.15629039704799652],[0.1911243051290512],[0.0006457341369241476],[0.0874510258436203],[0.92892986536026],[0.7816520929336548],[0.0895310714840889],[0.9195292592048645],[0.8568927645683289],[0.09074591100215912],[0.8610480427742004],[0.004832863342016935],[0.934110164642334],[0.9019659757614136],[0.7067222595214844],[0.9371136426925659],[0.9027361273765564],[0.6540711522102356],[0.9287309050559998],[0.887417197227478],[0.7214733958244324],[0.7510786056518555],[0.24388237297534943],[0.08360952138900757]
147,,[0.08979315310716629],[0.8507931232452393],[0.4982590973377228],[0.09423606097698212],[0.8772324919700623],[0.8359856605529785],[0.0979534164071083],[0.8800588846206665],[0.8456864356994629],[0.09678181260824203],[0.8764070868492126],[0.8107218146324158],[0.8822439908981323],[0.8699554800987244],[0.853786289691925],[0.8842697739601135],[0.8703392744064331],[0.8330165147781372],[0.8734557032585144],[0.8526713252067566],[0.7043251991271973],[0.8718748688697815],[0.854663610458374],[0.8268129229545593]
148,,[0.19811078906059265],[0.2895602583885193],[0.5879354476928711],[0.19542920589447021],[0.270199179649353],[0.8856053948402405],[0.22092153131961823],[0.7391818165779114],[0.7812690734863281],[0.1999446153640747],[0.8419662117958069],[0.0019416825380176306],[0.9073229432106018],[0.7548370957374573],[0.6619387269020081],[0.9116078019142151],[0.756353497505188],[0.4705912470817566],[0.9096768498420715],[0.7740640044212341],[0.6886072754859924],[0.8630542755126953],[0.6440255045890808],[0.36349689960479736]
149,,[0.28468024730682373],[0.28495004773139954],[0.24922701716423035],[0.28496888279914856],[0.2864760160446167],[0.3852187693119049],[0.285191148519516],[0.2913868725299835],[0.37600457668304443],[0.2846783697605133],[0.2851675748825073],[0.3314172029495239],[0.8926206827163696],[0.8992375135421753],[0.6684551239013672],[0.8882960677146912],[0.9136860370635986],[0.6359914541244507],[0.910612165927887],[0.8878893852233887],[0.3688862919807434],[0.7154597640037537],[0.7414683699607849],[0.49694642424583435]
150,,[0.23226504027843475],[0.6171841621398926],[0.23805676400661469],[0.2980955243110657],[0.6842175126075745],[0.8421438932418823],[0.24230439960956573],[0.6701980829238892],[0.7086716294288635],[0.23154744505882263],[0.5060650706291199],[0.6372076272964478],[0.8857372999191284],[0.8513852953910828],[0.6603403687477112],[0.8841851949691772],[0.8636893033981323],[0.6679229736328125],[0.8062828779220581],[0.658612847328186],[0.3265257775783539],[0.7068201899528503],[0.6786941885948181],[0.40241894125938416]
151,,[0.1553235948085785],[0.17974966764450073],[0.6999071836471558],[0.15635249018669128],[0.3863500654697418],[0.1861143559217453],[0.15586815774440765],[0.22365087270736694],[0.714898943901062],[0.15533967316150665],[0.16991187632083893],[0.7166420817375183],[0.9026826024055481],[0.8666683435440063],[0.7365869879722595],[0.8964000940322876],[0.8598163723945618],[0.6500254273414612],[0.8714711666107178],[0.8884248733520508],[0.8017273545265198],[0.8095203042030334],[0.6998730897903442],[0.37458401918411255]
152,,[0.47182080149650574],[0.03392809256911278],[0.01086580753326416],[0.47010621428489685],[0.4722021222114563],[0.6520326733589172],[0.4710974097251892],[0.5035998225212097],[0.7354239821434021],[0.46942541003227234],[0.4906138479709625],[0.2764981985092163],[0.9260813593864441],[0.7792323231697083],[0.448449045419693],[0.9181777834892273],[0.7954668998718262],[0.3820626437664032],[0.9149883985519409],[0.7579247355461121],[0.4683211147785187],[0.8176508545875549],[0.7416631579399109],[0.1732940822839737]
153,,[0.16798047721385956],[0.8514682054519653],[0.4151943325996399],[0.17071938514709473],[0.874840497970581],[0.8404148817062378],[0.2658807635307312],[0.9205154180526733],[0.8774606585502625],[0.17542287707328796],[0.7411006689071655],[0.00951323937624693],[0.8769651055335999],[0.8361806869506836],[0.7431968450546265],[0.8775896430015564],[0.8397940993309021],[0.7484422922134399],[0.8667888641357422],[0.8040812611579895],[0.09664419293403625],[0.807966947555542],[0.66908860206604],[0.27903813123703003]
154,,[0.15771374106407166],[0.9473660588264465],[0.8971839547157288],[0.16007383167743683],[0.9396658539772034],[0.9246823787689209],[0.18207219243049622],[0.948531985282898],[0.9215356111526489],[0.15825556218624115],[0.9370381832122803],[0.606225848197937],[0.9547090530395508],[0.938952624797821],[0.9219712615013123],[0.9537712931632996],[0.937691867351532],[0.9232556819915771],[0.9527687430381775],[0.9357872009277344],[0.9215981960296631],[0.9407373070716858],[0.9192444086074829],[0.7651716470718384]
155,,[0.03714139387011528],[0.01607610657811165],[0.06704951077699661],[0.038499269634485245],[0.7915853261947632],[0.7518694996833801],[0.05105305090546608],[0.7946240305900574],[0.7728662490844727],[0.7717183828353882],[0.18316832184791565],[0.001604621298611164],[0.8187803030014038],[0.759556770324707],[0.1960454285144806],[0.8176307678222656],[0.7642351388931274],[0.19655606150627136],[0.8129740953445435],[0.7633799910545349],[0.18503324687480927],[0.7779632806777954],[0.6152513027191162],[0.14704595506191254]
156,,[0.029014479368925095],[0.9195402264595032],[0.9151545166969299],[0.046855680644512177],[0.9182258248329163],[0.9092523455619812],[0.06480547040700912],[0.9205417037010193],[0.9112927317619324],[0.043364912271499634],[0.915959894657135],[0.67314612865448],[0.9221896529197693],[0.9194404482841492],[0.9065189361572266],[0.9219062328338623],[0.9173270463943481],[0.9059591889381409],[0.9210302829742432],[0.9148772954940796],[0.9082288146018982],[0.919457197189331],[0.9075430631637573],[0.8158008456230164]
157,,[0.5518842935562134],[0.6897847652435303],[0.7852263450622559],[0.527168333530426],[0.7640784382820129],[0.8090068101882935],[0.4977557063102722],[0.8273097276687622],[0.7881510853767395],[0.47728869318962097],[0.6251605749130249],[0.7895041704177856],[0.8497087359428406],[0.8078784346580505],[0.7955827116966248],[0.8510007262229919],[0.8067191243171692],[0.7947500944137573],[0.8582950234413147],[0.8102685213088989],[0.7980906367301941],[0.7624584436416626],[0.8501481413841248],[0.8290725350379944]
158,,[0.18484121561050415],[0.0014973796205595136],[0.0006657789344899356],[0.08923961967229843],[0.5461609959602356],[0.8757455945014954],[0.11860073357820511],[0.8655470013618469],[0.7939030528068542],[0.7713838219642639],[0.10191988945007324],[0.0011648223735392094],[0.8822436928749084],[0.8479481935501099],[0.1579769402742386],[0.8816533088684082],[0.8422712683677673],[0.14392060041427612],[0.8722450733184814],[0.8371332287788391],[0.18464912474155426],[0.7076255679130554],[0.28214162588119507],[0.07990672439336777]
159,,[0.13663488626480103],[0.13622553646564484],[0.35303857922554016],[0.13673223555088043],[0.13665515184402466],[0.3225652873516083],[0.13660193979740143],[0.13836552202701569],[0.3451094329357147],[0.13653133809566498],[0.1360802799463272],[0.3170435130596161],[0.8816118240356445],[0.6381036043167114],[0.08942331373691559],[0.871923565864563],[0.36467522382736206],[0.07672533392906189],[0.7329638600349426],[0.7186146974563599],[0.0862366333603859],[0.5430442690849304],[0.0935792326927185],[0.03710051253437996]
160,,[0.19164255261421204],[0.19274833798408508],[0.30585432052612305],[0.1920473426580429],[0.2064976543188095],[0.7175759077072144],[0.19219817221164703],[0.20728018879890442],[0.6506105065345764],[0.19153550267219543],[0.20173583924770355],[0.012521913275122643],[0.8850968480110168],[0.7932756543159485],[0.29634979367256165],[0.8627592325210571],[0.7757236957550049],[0.20094260573387146],[0.759454607963562],[0.60642409324646],[0.18498307466506958],[0.7447121143341064],[0.765133261680603],[0.12906093895435333]
161,,[0.039482247084379196],[0.048950690776109695],[0.29633083939552307],[0.039259474724531174],[0.05249368026852608],[0.8658763766288757],[0.03821570426225662],[0.042088571935892105],[0.8340352177619934],[0.04021837189793587],[0.5767771601676941],[0.46778905391693115],[0.7257000803947449],[0.3327026665210724],[0.1908150017261505],[0.702739417552948],[0.3033033013343811],[0.1793283373117447],[0.7244853377342224],[0.31654036045074463],[0.17958782613277435],[0.6575722694396973],[0.2798842787742615],[0.17249265313148499]
162,,[0.04022889956831932],[0.7808365225791931],[0.4425216317176819],[0.03953832387924194],[0.8737732172012329],[0.7243339419364929],[0.04009898379445076],[0.8859940767288208],[0.8355196714401245],[0.04220154881477356],[0.757983922958374],[0.13147540390491486],[0.8787062168121338],[0.7993353009223938],[0.22531293332576752],[0.8781706094741821],[0.8124744296073914],[0.19168229401111603],[0.8654167056083679],[0.8001247048377991],[0.21232345700263977],[0.6709991693496704],[0.20205533504486084],[0.11752988398075104]
163,,[0.8340964913368225],[0.2068965584039688],[0.056910570710897446],[0.016547231003642082],[0.7416636347770691],[0.4983261525630951],[0.018992433324456215],[0.8151432275772095],[0.8512982130050659],[0.015400058589875698],[0.7793880701065063],[0.25126904249191284],[0.8675422072410583],[0.6223055124282837],[0.17097170650959015],[0.8659566640853882],[0.579250693321228],[0.1651376187801361],[0.8831169009208679],[0.8316993713378906],[0.2073170691728592],[0.8562451004981995],[0.8420625329017639],[0.5893129706382751]
164,,[0.02958659455180168],[0.03154248371720314],[0.7581671476364136],[0.02967423014342785],[0.7570449113845825],[0.8597267866134644],[0.0299218762665987],[0.8656610250473022],[0.8629927039146423],[0.029582776129245758],[0.03444906696677208],[0.8682588338851929],[0.914385974407196],[0.8828560709953308],[0.1959814578294754],[0.9130281805992126],[0.8837727308273315],[0.16924534738063812],[0.8782894611358643],[0.8846873641014099],[0.5117248296737671],[0.8905407786369324],[0.8836676478385925],[0.1716088354587555]
165,,[0.02514748089015484],[0.8318108320236206],[0.8235613703727722],[0.026647403836250305],[0.8859288096427917],[0.8362855315208435],[0.029995352029800415],[0.8420772552490234],[0.8183305859565735],[0.028220972046256065],[0.8270636200904846],[0.8062826991081238],[0.8492860794067383],[0.8333333134651184],[0.8125],[0.8507384061813354],[0.8355245590209961],[0.8147742748260498],[0.8522902727127075],[0.8350764513015747],[0.8168168067932129],[0.8650190234184265],[0.24877020716667175],[0.21612690389156342]
166,,[0.16830267012119293],[0.07924450933933258],[0.0752553716301918],[0.13245229423046112],[0.6540977954864502],[0.4737012982368469],[0.1179499626159668],[0.396052747964859],[0.7521287202835083],[0.6787753105163574],[0.14154785871505737],[0.001754386001266539],[0.8409867882728577],[0.6391600966453552],[0.25374680757522583],[0.8205452561378479],[0.6641991138458252],[0.23971106112003326],[0.8253828883171082],[0.6521612405776978],[0.2405986487865448],[0.689003050327301],[0.53872150182724],[0.18740339577198029]
167,,[0.02585611492395401],[0.9240472316741943],[0.8707951307296753],[0.025746092200279236],[0.927130937576294],[0.9201997518539429],[0.032085590064525604],[0.9280812740325928],[0.9221155643463135],[0.025866394862532616],[0.9235622882843018],[0.8724947571754456],[0.9292368292808533],[0.920482337474823],[0.9145479798316956],[0.9295497536659241],[0.921069324016571],[0.9145950078964233],[0.9275830984115601],[0.9187465906143188],[0.9100009202957153],[0.9223703145980835],[0.9105945229530334],[0.81633061170578]
168,,[0.35803136229515076],[0.1607431322336197],[0.0026315790601074696],[0.03608300909399986],[0.7697018384933472],[0.7363348603248596],[0.03791474550962448],[0.7863988280296326],[0.7594868540763855],[0.27424243092536926],[0.004819277208298445],[0.0017551557393744588],[0.6878413558006287],[0.5709803700447083],[0.3701983094215393],[0.672992467880249],[0.5203871130943298],[0.32683447003364563],[0.6868053674697876],[0.5232108235359192],[0.293966144323349],[0.6243975758552551],[0.5115215182304382],[0.3482658863067627]
169,,[0.35430577397346497],[0.4338039755821228],[0.013552254065871239],[0.04300667345523834],[0.7364964485168457],[0.6082361340522766],[0.04926380142569542],[0.8137509822845459],[0.7149078845977783],[0.040459953248500824],[0.7068381905555725],[0.04463827610015869],[0.8113236427307129],[0.6771246194839478],[0.38365304470062256],[0.8211617469787598],[0.6659715175628662],[0.3711036145687103],[0.8279733061790466],[0.695726215839386],[0.3477896451950073],[0.7765002250671387],[0.6185529828071594],[0.3569309115409851]
170,,[0.08980578929185867],[0.5429732203483582],[0.14131562411785126],[0.08423250168561935],[0.869005560874939],[0.47941601276397705],[0.1474493145942688],[0.8899622559547424],[0.7395159006118774],[0.6105179190635681],[0.1745661199092865],[0.0126469936221838],[0.9098852872848511],[0.8678364157676697],[0.6647321581840515],[0.9098311066627502],[0.8626530766487122],[0.664584755897522],[0.9038954973220825],[0.8676340579986572],[0.663438618183136],[0.8506909012794495],[0.7028859853744507],[0.23967264592647552]
171,,[0.0549900084733963],[0.04710471257567406],[0.308706134557724],[0.056339602917432785],[0.8364624381065369],[0.6585732698440552],[0.05812954530119896],[0.8165374398231506],[0.6997547745704651],[0.06741314381361008],[0.08940259367227554],[0.0686160996556282],[0.8228859305381775],[0.6376988887786865],[0.3488748073577881],[0.8216610550880432],[0.6199254393577576],[0.3584626615047455],[0.7443996667861938],[0.3568900227546692],[0.27257758378982544],[0.6387265920639038],[0.47408244013786316],[0.30540037155151367]
172,,[0.011582944542169571],[0.897849440574646],[0.8676716685295105],[0.01242158841341734],[0.9073482155799866],[0.8716813921928406],[0.014513661153614521],[0.9070631861686707],[0.8724461793899536],[0.011708932928740978],[0.8936859369277954],[0.8676716685295105],[0.9206680655479431],[0.886956512928009],[0.867523729801178],[0.9197080135345459],[0.8839237093925476],[0.867523729801178],[0.9205851554870605],[0.886956512928009],[0.8664057850837708],[0.9003729224205017],[0.872305154800415],[0.8523111343383789]
173,,[0.1401831954717636],[0.6567254066467285],[0.941261887550354],[0.1472393274307251],[0.9465210437774658],[0.9370677471160889],[0.14448323845863342],[0.9425557851791382],[0.9372352957725525],[0.14154908061027527],[0.6995663046836853],[0.9378604888916016],[0.9478930830955505],[0.941631555557251],[0.9357280731201172],[0.9477220177650452],[0.9416586756706238],[0.9363853931427002],[0.9477673768997192],[0.9430210590362549],[0.9372565746307373],[0.8155416250228882],[0.9276007413864136],[0.8746343851089478]
174,,[0.17638401687145233],[0.19888488948345184],[0.038719698786735535],[0.17725859582424164],[0.1868562251329422],[0.6242083311080933],[0.1775791049003601],[0.20640535652637482],[0.7997742295265198],[0.17615289986133575],[0.18433593213558197],[0.18603457510471344],[0.9142457246780396],[0.7771580219268799],[0.5337055921554565],[0.9214308261871338],[0.782599925994873],[0.5165979862213135],[0.9076318740844727],[0.7796404957771301],[0.4314572513103485],[0.850077211856842],[0.6971818208694458],[0.45843666791915894]
175,,[0.04690064862370491],[0.5315698385238647],[0.45258545875549316],[0.04706606641411781],[0.5984320640563965],[0.5386132001876831],[0.047356121242046356],[0.6035107374191284],[0.7453637719154358],[0.04690758138895035],[0.4869092106819153],[0.4404319226741791],[0.6724012494087219],[0.564389705657959],[0.22476264834403992],[0.6727962493896484],[0.5452771782875061],[0.21711167693138123],[0.6750770211219788],[0.5515658259391785],[0.47998666763305664],[0.5442867875099182],[0.11907606571912766],[0.19897958636283875]
176,,[0.04217997565865517],[0.7800521850585938],[0.25803905725479126],[0.5155223608016968],[0.8548778891563416],[0.6627871990203857],[0.7943116426467896],[0.869384765625],[0.8545222878456116],[0.8456324338912964],[0.49599727988243103],[0.0874648168683052],[0.8676342964172363],[0.8304471373558044],[0.6377975940704346],[0.8719842433929443],[0.8493045568466187],[0.5940345525741577],[0.8723248839378357],[0.8503435850143433],[0.45991769433021545],[0.8056029081344604],[0.7282477617263794],[0.17396335303783417]
177,,[0.08897390216588974],[0.859162449836731],[0.4470084011554718],[0.09432512521743774],[0.9142259359359741],[0.8979290723800659],[0.09544458240270615],[0.8975093364715576],[0.9029540419578552],[0.4227280616760254],[0.07478171586990356],[0.05700613930821419],[0.9363530874252319],[0.9163296818733215],[0.6885133981704712],[0.9355655908584595],[0.904445469379425],[0.7302800416946411],[0.937319278717041],[0.9152001738548279],[0.21256309747695923],[0.9391353130340576],[0.9119521975517273],[0.7733402252197266]
178,,[0.2288895547389984],[0.9488933086395264],[0.943820595741272],[0.2282675951719284],[0.9489762783050537],[0.9427850246429443],[0.22523637115955353],[0.9491778612136841],[0.9417213797569275],[0.22887089848518372],[0.9492027163505554],[0.944209635257721],[0.9522775411605835],[0.9476279020309448],[0.939773440361023],[0.9511861801147461],[0.9455233216285706],[0.9368973970413208],[0.9518191814422607],[0.9442017078399658],[0.9281083345413208],[0.909710168838501],[0.8761452436447144],[0.8415937423706055]
179,,[0.086970753967762],[0.5462778806686401],[0.2973853051662445],[0.08016810566186905],[0.7743773460388184],[0.5858258008956909],[0.09342586994171143],[0.7678380012512207],[0.5912695527076721],[0.577312171459198],[0.27619850635528564],[0.25459742546081543],[0.7873819470405579],[0.555128276348114],[0.3291681408882141],[0.7769261002540588],[0.4422558844089508],[0.32192832231521606],[0.7194793224334717],[0.6185670495033264],[0.35461723804473877],[0.8106560707092285],[0.43740251660346985],[0.33555516600608826]
180,,[0.21513888239860535],[0.5196219682693481],[0.12531158328056335],[0.20740589499473572],[0.49418914318084717],[0.6281678676605225],[0.2265443652868271],[0.4840637743473053],[0.6706385612487793],[0.20907948911190033],[0.45224836468696594],[0.5849518179893494],[0.9026873707771301],[0.7329094409942627],[0.15822553634643555],[0.8282588124275208],[0.6670753359794617],[0.4923599362373352],[0.85431969165802],[0.8251751661300659],[0.6821445226669312],[0.788583517074585],[0.6467147469520569],[0.6049840450286865]
181,,[0.3722139894962311],[0.431324303150177],[0.27764713764190674],[0.3746468424797058],[0.45796650648117065],[0.598599374294281],[0.3741486966609955],[0.43117839097976685],[0.8455855846405029],[0.3722345232963562],[0.43059149384498596],[0.15347743034362793],[0.8936228156089783],[0.9250791072845459],[0.1861858069896698],[0.8746963739395142],[0.9134942889213562],[0.20937617123126984],[0.8841814994812012],[0.8297034502029419],[0.20577895641326904],[0.8082740902900696],[0.8707107305526733],[0.28019511699676514]
182,,[0.822591245174408],[0.025385934859514236],[0.01961459033191204],[0.0658842921257019],[0.8433687090873718],[0.777812659740448],[0.09431105852127075],[0.8476991653442383],[0.7750813961029053],[0.31764188408851624],[0.0041768187656998634],[0.0024385994765907526],[0.8587996363639832],[0.8471261858940125],[0.8188096880912781],[0.8610150218009949],[0.847624659538269],[0.8121620416641235],[0.8569473028182983],[0.8377320766448975],[0.6759034991264343],[0.8595294952392578],[0.8413903117179871],[0.6985027194023132]
183,,[0.1775202751159668],[0.663443386554718],[0.09293048083782196],[0.15143176913261414],[0.9101526141166687],[0.6953858137130737],[0.15589016675949097],[0.9059122800827026],[0.7068862915039062],[0.16338248550891876],[0.7231850028038025],[0.4272942543029785],[0.9158915877342224],[0.8496487736701965],[0.7756376266479492],[0.9112366437911987],[0.860662043094635],[0.7113099694252014],[0.9286371469497681],[0.8757984638214111],[0.5553239583969116],[0.814235270023346],[0.7002988457679749],[0.36621275544166565]
184,,[0.04934687912464142],[0.015598062425851822],[0.008568133227527142],[0.11419717967510223],[0.11147824674844742],[0.6689669489860535],[0.11801052838563919],[0.30243226885795593],[0.8070574402809143],[0.3211854100227356],[0.19404204189777374],[0.0013229700271040201],[0.7897400856018066],[0.48286139965057373],[0.18846012651920319],[0.7930123209953308],[0.3310847282409668],[0.17517709732055664],[0.7753251791000366],[0.6107220649719238],[0.20453035831451416],[0.7835342288017273],[0.2742944657802582],[0.15920621156692505]
185,,[0.1830706149339676],[0.7173489332199097],[0.28139281272888184],[0.13249808549880981],[0.9084550738334656],[0.869857132434845],[0.8744180202484131],[0.8687200546264648],[0.7397654056549072],[0.36960214376449585],[0.5446502566337585],[0.3647095263004303],[0.9045087099075317],[0.805412769317627],[0.3404521346092224],[0.8705077171325684],[0.6848151683807373],[0.22600378096103668],[0.8408957719802856],[0.6025482416152954],[0.1933010071516037],[0.8858447670936584],[0.5011086463928223],[0.17655669152736664]
186,,[0.07066608965396881],[0.47140422463417053],[0.2803994119167328],[0.07222960144281387],[0.8551439642906189],[0.7374962568283081],[0.07276105880737305],[0.8693881034851074],[0.7667378187179565],[0.07309518754482269],[0.5273410081863403],[0.3317825198173523],[0.8539988994598389],[0.6573262214660645],[0.4325529634952545],[0.8574488759040833],[0.6711835861206055],[0.4353218376636505],[0.86862713098526],[0.6556886434555054],[0.45120468735694885],[0.7729929685592651],[0.640450656414032],[0.4334040582180023]
187,,[0.17835037410259247],[0.14723926782608032],[0.11756715178489685],[0.5075833201408386],[0.6915650367736816],[0.3901955783367157],[0.5946923494338989],[0.8266146183013916],[0.6863564252853394],[0.16297365725040436],[0.23930342495441437],[0.22928160429000854],[0.8008854985237122],[0.6088384389877319],[0.24526916444301605],[0.8063536286354065],[0.5870651602745056],[0.2159409523010254],[0.8065758943557739],[0.5390437841415405],[0.1835939735174179],[0.7974485158920288],[0.5987963676452637],[0.1992632895708084]
188,,[0.0877915695309639],[0.16054895520210266],[0.06351052969694138],[0.08773359656333923],[0.5950539708137512],[0.5651075839996338],[0.08784915506839752],[0.6982872486114502],[0.589806854724884],[0.08769156038761139],[0.6314747333526611],[0.1383207142353058],[0.814348042011261],[0.7218523025512695],[0.5312860608100891],[0.8288755416870117],[0.7320799827575684],[0.5434345006942749],[0.8399224281311035],[0.7164474129676819],[0.5375000238418579],[0.8236581087112427],[0.7295229434967041],[0.5623765587806702]
189,,[0.028830230236053467],[0.9437572956085205],[0.931437611579895],[0.030440354719758034],[0.9457388520240784],[0.933375358581543],[0.05717318132519722],[0.9436160326004028],[0.9323343634605408],[0.029453178867697716],[0.9431641101837158],[0.9308573603630066],[0.9469609260559082],[0.9377450346946716],[0.9307509660720825],[0.9437101483345032],[0.9363372325897217],[0.9292049407958984],[0.9429787397384644],[0.9362671971321106],[0.927142858505249],[0.9403694868087769],[0.9343088865280151],[0.9271312952041626]
190,,[0.06235084310173988],[0.8135865926742554],[0.23759542405605316],[0.11127649247646332],[0.8723990321159363],[0.8347551226615906],[0.301119863986969],[0.880714476108551],[0.8599629998207092],[0.6358746290206909],[0.09304756671190262],[0.003832466434687376],[0.8794541358947754],[0.8733810782432556],[0.8441374897956848],[0.8815336227416992],[0.8742952942848206],[0.8412773609161377],[0.8700444102287292],[0.8599660396575928],[0.8038701415061951],[0.8203805088996887],[0.7483296394348145],[0.4981580078601837]
191,,[0.05387161299586296],[0.056219179183244705],[0.5219801068305969],[0.05933881551027298],[0.3814719319343567],[0.4846435487270355],[0.05913211777806282],[0.09226398915052414],[0.7661569118499756],[0.05725548788905144],[0.06034870073199272],[0.46228158473968506],[0.7350193858146667],[0.4809630513191223],[0.21644458174705505],[0.7941760420799255],[0.5105262994766235],[0.27397698163986206],[0.7590848207473755],[0.5089051723480225],[0.30219000577926636],[0.6725431680679321],[0.49568605422973633],[0.11991729587316513]
192,,[0.12313820421695709],[0.06071198731660843],[0.04488546773791313],[0.12315187603235245],[0.6067781448364258],[0.2228778600692749],[0.12335796654224396],[0.1617300659418106],[0.7981545329093933],[0.12321233749389648],[0.14118292927742004],[0.06089036166667938],[0.8732295632362366],[0.6455518007278442],[0.5439196228981018],[0.8900927305221558],[0.6107876300811768],[0.49939873814582825],[0.7900086045265198],[0.5925243496894836],[0.526086688041687],[0.89850914478302],[0.6514601111412048],[0.5045222043991089]
193,,[0.1783946007490158],[0.18055561184883118],[0.26531049609184265],[0.1767248958349228],[0.1803322285413742],[0.417751669883728],[0.18295416235923767],[0.178055077791214],[0.4008125066757202],[0.21805137395858765],[0.00043530308175832033],[0.0002902231062762439],[0.7123976945877075],[0.15249168872833252],[0.08456835150718689],[0.7591418027877808],[0.24118150770664215],[0.10233036428689957],[0.6798601150512695],[0.16284213960170746],[0.08479198813438416],[0.4019675850868225],[0.13600319623947144],[0.0883641317486763]
194,,[0.23962493240833282],[0.20725952088832855],[0.01562982238829136],[0.24080468714237213],[0.8738192319869995],[0.8616650104522705],[0.34210342168807983],[0.8740559220314026],[0.8084493279457092],[0.24299561977386475],[0.7846020460128784],[0.29332661628723145],[0.8964340090751648],[0.838776171207428],[0.795738935470581],[0.8918786644935608],[0.8253962993621826],[0.7918595671653748],[0.8711540699005127],[0.8116978406906128],[0.4897489845752716],[0.8814961910247803],[0.8667839765548706],[0.8201397657394409]
195,,[0.05835102126002312],[0.88334059715271],[0.0031152646988630295],[0.055768415331840515],[0.8910013437271118],[0.8349237442016602],[0.11900882422924042],[0.9141625165939331],[0.8564940094947815],[0.05407977104187012],[0.8646782040596008],[0.7287856340408325],[0.9162049889564514],[0.8838769793510437],[0.5047757029533386],[0.914456307888031],[0.8827605843544006],[0.8488155007362366],[0.9202953577041626],[0.888289213180542],[0.8664866089820862],[0.9137296080589294],[0.8860777616500854],[0.18231791257858276]
196,,[0.2052314430475235],[0.27723637223243713],[0.4528704583644867],[0.2047734558582306],[0.8312261700630188],[0.8699402213096619],[0.5871989727020264],[0.8483626842498779],[0.5127967596054077],[0.20549829304218292],[0.8550679683685303],[0.01625061221420765],[0.8777182102203369],[0.7131036520004272],[0.4613751173019409],[0.8762531876564026],[0.7228910326957703],[0.568345844745636],[0.8787217140197754],[0.724916934967041],[0.19179052114486694],[0.7649637460708618],[0.4634465277194977],[0.09879905730485916]
197,,[0.420731782913208],[0.583971381187439],[0.9299362897872925],[0.22129693627357483],[0.8282343745231628],[0.9367173910140991],[0.2329399585723877],[0.9462043642997742],[0.936350405216217],[0.28174686431884766],[0.5522003173828125],[0.9339808821678162],[0.9503895044326782],[0.9421432018280029],[0.9343916773796082],[0.9497522115707397],[0.9422369003295898],[0.9334965348243713],[0.9474999904632568],[0.9411522150039673],[0.9289360046386719],[0.9362108111381531],[0.9235063195228577],[0.8124237060546875]
198,,[0.8498314023017883],[0.023473622277379036],[0.02248803898692131],[0.06914286315441132],[0.8475491404533386],[0.8150577545166016],[0.09113007038831711],[0.867332398891449],[0.6096698045730591],[0.6114058494567871],[0.0019391588866710663],[0.000970049703028053],[0.8689608573913574],[0.8438824415206909],[0.7540443539619446],[0.8677915334701538],[0.8419219851493835],[0.7443057298660278],[0.8579261302947998],[0.828275740146637],[0.7175254821777344],[0.8712336421012878],[0.7328068614006042],[0.17409348487854004]
199,,[0.08375826478004456],[0.6732373833656311],[0.07314678281545639],[0.0883423462510109],[0.8615074157714844],[0.8088168501853943],[0.16633515059947968],[0.8692663908004761],[0.8148853778839111],[0.09510086476802826],[0.6551488041877747],[0.08505447953939438],[0.8823363780975342],[0.8335632681846619],[0.21651868522167206],[0.8762427568435669],[0.8211228251457214],[0.2596777677536011],[0.8729638457298279],[0.8344963192939758],[0.6091777682304382],[0.8766677379608154],[0.8246281743049622],[0.13998763263225555]
200,,[0.06285133957862854],[0.9373447895050049],[0.9233961701393127],[0.06406746804714203],[0.9368125200271606],[0.9252099990844727],[0.07440299540758133],[0.9379364848136902],[0.9153812527656555],[0.06288043409585953],[0.9358869194984436],[0.922957181930542],[0.9441747069358826],[0.9306262731552124],[0.9149152636528015],[0.945381224155426],[0.9318824410438538],[0.916898787021637],[0.9429929256439209],[0.9296355843544006],[0.9129269123077393],[0.9195842742919922],[0.9169105887413025],[0.9000176787376404]
