,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
42,,[0.6161554455757141],[0.9528734683990479],[0.336012065410614],[0.5610830187797546],[0.9581095576286316],[0.3365914821624756],[0.5327402353286743],[0.9004191756248474],[0.3373138904571533],[0.6380852460861206],[0.9462164640426636],[0.336148202419281],[0.8892044425010681],[0.959587037563324],[0.955958902835846],[0.881150484085083],[0.960849940776825],[0.9538106322288513],[0.8565109372138977],[0.9529271721839905],[0.9493330121040344],[0.6328780055046082],[0.5679389238357544],[0.7145688533782959]
43,,[0.6449570059776306],[0.9459012150764465],[0.41110464930534363],[0.6340199708938599],[0.9269110560417175],[0.4112881124019623],[0.6119610667228699],[0.8583992123603821],[0.4122135639190674],[0.6431427001953125],[0.9358534812927246],[0.41102680563926697],[0.9333431124687195],[0.9573994874954224],[0.9481136798858643],[0.9436216950416565],[0.9568719267845154],[0.952302098274231],[0.9118639230728149],[0.9189512729644775],[0.9243626594543457],[0.8416340351104736],[0.533690869808197],[0.8667666912078857]
44,,[0.7369542121887207],[0.9432967305183411],[0.44468745589256287],[0.6532970070838928],[0.9596781730651855],[0.4442908763885498],[0.6300352811813354],[0.9551642537117004],[0.44483739137649536],[0.7445159554481506],[0.9429975748062134],[0.4444880783557892],[0.9576060771942139],[0.967722475528717],[0.9729025959968567],[0.9398605227470398],[0.9679189324378967],[0.9713953137397766],[0.9379878044128418],[0.6216782927513123],[0.9584105014801025],[0.9303683638572693],[0.5706197619438171],[0.9134874939918518]
45,,[0.771918773651123],[0.9221859574317932],[0.43043774366378784],[0.739594578742981],[0.9506673216819763],[0.429964542388916],[0.7731893062591553],[0.9556184411048889],[0.4325767755508423],[0.849528968334198],[0.9248727560043335],[0.4317551255226135],[0.9480299353599548],[0.9551703333854675],[0.9565620422363281],[0.925895631313324],[0.9542215466499329],[0.9497324228286743],[0.9356736540794373],[0.676717221736908],[0.6862980127334595],[0.9394248127937317],[0.632019579410553],[0.9050885438919067]
46,,[0.8939726948738098],[0.5859609246253967],[0.3841038644313812],[0.8697617650032043],[0.9461044669151306],[0.3837156593799591],[0.8928221464157104],[0.9303780198097229],[0.3861912786960602],[0.8988093733787537],[0.9238110780715942],[0.38464686274528503],[0.9668083786964417],[0.9325541853904724],[0.9550183415412903],[0.963634192943573],[0.9377398490905762],[0.9602419137954712],[0.9544135332107544],[0.9175504446029663],[0.9352740049362183],[0.9456952810287476],[0.928763747215271],[0.939817488193512]
47,,[0.644801676273346],[0.8814003467559814],[0.4602617621421814],[0.6593996286392212],[0.8953419923782349],[0.4616968035697937],[0.5798362493515015],[0.8324227333068848],[0.4622071385383606],[0.7601723074913025],[0.9441289305686951],[0.4615761339664459],[0.9039857387542725],[0.9514501690864563],[0.9474655985832214],[0.901715099811554],[0.9423622488975525],[0.9461573362350464],[0.893709659576416],[0.9511181116104126],[0.9321555495262146],[0.8942566514015198],[0.6166573762893677],[0.6266371011734009]
48,,[0.9558576345443726],[0.9676727652549744],[0.36896583437919617],[0.9052760004997253],[0.9699010252952576],[0.36847132444381714],[0.863746166229248],[0.9723772406578064],[0.3761284053325653],[0.9542853832244873],[0.9675270318984985],[0.3690420389175415],[0.9429314136505127],[0.9647587537765503],[0.9734088182449341],[0.9281628131866455],[0.9638654589653015],[0.9697021245956421],[0.9363080859184265],[0.9512404799461365],[0.9663520455360413],[0.9120862483978271],[0.6072109937667847],[0.609257161617279]
49,,[0.45697107911109924],[0.9074944853782654],[0.31700870394706726],[0.4587673842906952],[0.9437437057495117],[0.31724533438682556],[0.4604146480560303],[0.94300776720047],[0.31843507289886475],[0.45570918917655945],[0.8888166546821594],[0.31700652837753296],[0.9030119776725769],[0.9353929758071899],[0.9508422613143921],[0.9249631762504578],[0.9415163993835449],[0.946092426776886],[0.9109156727790833],[0.9022460579872131],[0.9522265195846558],[0.5670989751815796],[0.5973097085952759],[0.5308382511138916]
50,,[0.9556227326393127],[0.9287863373756409],[0.35768792033195496],[0.9634202122688293],[0.9287654757499695],[0.35652294754981995],[0.904906690120697],[0.958838939666748],[0.35953888297080994],[0.9273794293403625],[0.9245737195014954],[0.3578948378562927],[0.9602551460266113],[0.9372103214263916],[0.9732084274291992],[0.953275740146637],[0.9292997121810913],[0.9576072096824646],[0.9566292762756348],[0.9226863980293274],[0.9582189917564392],[0.8152716755867004],[0.5481927990913391],[0.5343491435050964]
51,,[0.9465757608413696],[0.9384661912918091],[0.2919131815433502],[0.937441349029541],[0.9449829459190369],[0.29212722182273865],[0.9390342235565186],[0.9433812499046326],[0.29284924268722534],[0.9465661644935608],[0.9380376935005188],[0.29197877645492554],[0.953481137752533],[0.9392754435539246],[0.9488531351089478],[0.9524857997894287],[0.9391977190971375],[0.9481643438339233],[0.9443871378898621],[0.9292577505111694],[0.9375194311141968],[0.9330632090568542],[0.8892292976379395],[0.9166213870048523]
