,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
142,,[0.07345572113990784],[0.1206463947892189],[0.9029295444488525],[0.07384290546178818],[0.8425406217575073],[0.923933207988739],[0.07381206750869751],[0.8374872207641602],[0.9277209639549255],[0.07368356734514236],[0.0967482328414917],[0.9147412776947021],[0.8752316236495972],[0.9151158928871155],[0.9332881569862366],[0.8635810017585754],[0.9065676927566528],[0.9336476922035217],[0.8652373552322388],[0.9072365164756775],[0.9331086874008179],[0.9286689162254333],[0.9149198532104492],[0.8732185959815979]
143,,[0.1939350813627243],[0.20014457404613495],[0.2669822871685028],[0.19422946870326996],[0.213389590382576],[0.2845344543457031],[0.1945471465587616],[0.210800901055336],[0.32840612530708313],[0.19397962093353271],[0.20327356457710266],[0.494645893573761],[0.9037520289421082],[0.2549707591533661],[0.163392573595047],[0.8806924819946289],[0.48953166604042053],[0.16740909218788147],[0.9070063829421997],[0.8623231053352356],[0.16979937255382538],[0.8293532729148865],[0.8893836140632629],[0.18303756415843964]
144,,[0.19382379949092865],[0.19917452335357666],[0.24960249662399292],[0.1945113092660904],[0.207493856549263],[0.26801544427871704],[0.19494010508060455],[0.20563706755638123],[0.3148995637893677],[0.19395512342453003],[0.20264919102191925],[0.48186492919921875],[0.8642001748085022],[0.8665928840637207],[0.18261049687862396],[0.8673831224441528],[0.7979817986488342],[0.17850826680660248],[0.8725237250328064],[0.8999347686767578],[0.18290258944034576],[0.7855606079101562],[0.863278865814209],[0.18317832052707672]
145,,[0.5007175207138062],[0.6955167055130005],[0.6623309254646301],[0.500601053237915],[0.5413957238197327],[0.9577125906944275],[0.500141978263855],[0.5221647620201111],[0.9661357998847961],[0.5005720853805542],[0.9603164196014404],[0.4644825756549835],[0.9728947877883911],[0.9613929390907288],[0.726249098777771],[0.9686898589134216],[0.9607675075531006],[0.7210589647293091],[0.9499284029006958],[0.8436331152915955],[0.5880743265151978],[0.962184488773346],[0.9446085691452026],[0.6613416075706482]
146,,[0.43709754943847656],[0.44096440076828003],[0.4455769956111908],[0.4384726285934448],[0.44188034534454346],[0.4461226761341095],[0.4392479956150055],[0.4436134696006775],[0.4617973566055298],[0.43933913111686707],[0.44203993678092957],[0.5241642594337463],[0.826190710067749],[0.9038755297660828],[0.7624551653862],[0.8162468075752258],[0.8751781582832336],[0.7471946477890015],[0.8373799324035645],[0.8954503536224365],[0.5755195021629333],[0.8813329339027405],[0.8735013008117676],[0.3626643121242523]
147,,[0.39031723141670227],[0.3940715789794922],[0.3882460594177246],[0.391761839389801],[0.39539989829063416],[0.39522600173950195],[0.3918217420578003],[0.3939245641231537],[0.38701337575912476],[0.39156222343444824],[0.3942822813987732],[0.41040903329849243],[0.8583246469497681],[0.9144275784492493],[0.3525303900241852],[0.8247886300086975],[0.8854416012763977],[0.6188977956771851],[0.8660774827003479],[0.8868588805198669],[0.13279172778129578],[0.489982008934021],[0.13804925978183746],[0.13227003812789917]
148,,[0.365954726934433],[0.3696187138557434],[0.422628790140152],[0.3672727942466736],[0.36955347657203674],[0.37422260642051697],[0.36934638023376465],[0.36887669563293457],[0.4292990267276764],[0.36808571219444275],[0.3709928095340729],[0.5201629996299744],[0.9570879936218262],[0.950334370136261],[0.16350805759429932],[0.9025967121124268],[0.9296393394470215],[0.16774651408195496],[0.860080361366272],[0.8719744086265564],[0.17604517936706543],[0.90842205286026],[0.9101905226707458],[0.1573275923728943]
149,,[0.37511172890663147],[0.37816449999809265],[0.3950093686580658],[0.3748447000980377],[0.3781801462173462],[0.39698493480682373],[0.37686067819595337],[0.3826766908168793],[0.7178070545196533],[0.37623536586761475],[0.3808795213699341],[0.7145593166351318],[0.9454854130744934],[0.9485368728637695],[0.6662328839302063],[0.9237993955612183],[0.9459635019302368],[0.788203239440918],[0.8179196119308472],[0.8879571557044983],[0.8113104701042175],[0.9539233446121216],[0.9526275992393494],[0.10271594673395157]
150,,[0.33895593881607056],[0.35111507773399353],[0.3942200839519501],[0.3393558859825134],[0.35473957657814026],[0.6177700757980347],[0.3399791121482849],[0.3520623743534088],[0.6627011299133301],[0.3391807973384857],[0.3528496026992798],[0.576916515827179],[0.9360905885696411],[0.947655439376831],[0.8547738194465637],[0.9351488351821899],[0.937531590461731],[0.8593619465827942],[0.9535202980041504],[0.9488773345947266],[0.7432608604431152],[0.9040945768356323],[0.9505701065063477],[0.8328880071640015]
151,,[0.3051379323005676],[0.3130989074707031],[0.3289308249950409],[0.305535227060318],[0.3140908479690552],[0.32716554403305054],[0.30538079142570496],[0.31855684518814087],[0.33193352818489075],[0.30527570843696594],[0.31479117274284363],[0.4051443934440613],[0.9260375499725342],[0.9103184938430786],[0.7680732011795044],[0.91793292760849],[0.905441403388977],[0.8564630746841431],[0.9292823672294617],[0.9152417182922363],[0.07966621220111847],[0.8985344767570496],[0.8714118003845215],[0.736504316329956]
152,,[0.2538185119628906],[0.25542864203453064],[0.26894447207450867],[0.25486335158348083],[0.2558492422103882],[0.2768191695213318],[0.25482386350631714],[0.25700971484184265],[0.3049982786178589],[0.2536759376525879],[0.25571221113204956],[0.26774686574935913],[0.9269240498542786],[0.9369637370109558],[0.11087866127490997],[0.9423267245292664],[0.9524483680725098],[0.0892634242773056],[0.9335823059082031],[0.9477522373199463],[0.08218761533498764],[0.6763167977333069],[0.6489399671554565],[0.07254792749881744]
153,,[0.29752299189567566],[0.3005612790584564],[0.42461320757865906],[0.29795050621032715],[0.30332639813423157],[0.43854501843452454],[0.29828888177871704],[0.3037949502468109],[0.4422663152217865],[0.3115956783294678],[0.04729873314499855],[0.02138039842247963],[0.8823737502098083],[0.9198563098907471],[0.8402944207191467],[0.8677034378051758],[0.908166766166687],[0.7741562128067017],[0.8259589076042175],[0.8669121265411377],[0.11855174601078033],[0.7304176688194275],[0.7308617830276489],[0.13054336607456207]
154,,[0.287014365196228],[0.29203078150749207],[0.45737168192863464],[0.2883610129356384],[0.29479482769966125],[0.35110530257225037],[0.2904384136199951],[0.29647037386894226],[0.31481149792671204],[0.2892848551273346],[0.2958682179450989],[0.8397096991539001],[0.8673287034034729],[0.900181233882904],[0.9083790183067322],[0.9076054096221924],[0.9272176623344421],[0.9064667224884033],[0.9131161570549011],[0.9359529614448547],[0.8924404382705688],[0.8521546721458435],[0.898113489151001],[0.5666084885597229]
155,,[0.2876650094985962],[0.2929648160934448],[0.42654430866241455],[0.2891291081905365],[0.29264697432518005],[0.40749937295913696],[0.29016730189323425],[0.29303717613220215],[0.3553733825683594],[0.2998049855232239],[0.01922217197716236],[0.011369585990905762],[0.8380739092826843],[0.8609052896499634],[0.8521798849105835],[0.7945888638496399],[0.8215553164482117],[0.8765360713005066],[0.8048200607299805],[0.8573405146598816],[0.8615226745605469],[0.7603780627250671],[0.815800666809082],[0.2972646653652191]
156,,[0.43888917565345764],[0.9717919826507568],[0.6590040326118469],[0.43918779492378235],[0.9724151492118835],[0.9502528309822083],[0.43917620182037354],[0.6871780753135681],[0.9734347462654114],[0.43887993693351746],[0.9508267641067505],[0.7468374967575073],[0.9737376570701599],[0.9700459241867065],[0.7810826301574707],[0.9736495614051819],[0.9695380330085754],[0.7609012126922607],[0.9465451836585999],[0.9408349394798279],[0.0033974265679717064],[0.9706020355224609],[0.9554646611213684],[0.002314490033313632]
157,,[0.2768368422985077],[0.2822772264480591],[0.47211867570877075],[0.27732565999031067],[0.2844844460487366],[0.44962039589881897],[0.2772679030895233],[0.2832498550415039],[0.3355700969696045],[0.28222066164016724],[0.018804356455802917],[0.009759937413036823],[0.8326898813247681],[0.8520260453224182],[0.6173851490020752],[0.7913780212402344],[0.820742666721344],[0.8725119233131409],[0.83982253074646],[0.8579946160316467],[0.11793502420186996],[0.7235332131385803],[0.7279368042945862],[0.05539099499583244]
158,,[0.3007486164569855],[0.3016400635242462],[0.530235767364502],[0.30143246054649353],[0.30021554231643677],[0.44629988074302673],[0.30205056071281433],[0.30421194434165955],[0.3590235412120819],[0.30261364579200745],[0.04315737634897232],[0.022727273404598236],[0.816378116607666],[0.8618314266204834],[0.4457193911075592],[0.8197126388549805],[0.8660136461257935],[0.4315222203731537],[0.8021911382675171],[0.8594280481338501],[0.42357856035232544],[0.6658928394317627],[0.733561635017395],[0.7312964200973511]
159,,[0.2827956974506378],[0.2866922616958618],[0.2930881381034851],[0.28551268577575684],[0.2882033586502075],[0.39238837361335754],[0.28613391518592834],[0.288373738527298],[0.42715194821357727],[0.28607791662216187],[0.2869579493999481],[0.5146761536598206],[0.8585959076881409],[0.8752034306526184],[0.08797288686037064],[0.8466069102287292],[0.8761491179466248],[0.08905764669179916],[0.8427141904830933],[0.8550347685813904],[0.08317052572965622],[0.8207327723503113],[0.8396701812744141],[0.07708953320980072]
160,,[0.2268509715795517],[0.22833839058876038],[0.25037527084350586],[0.22800958156585693],[0.22536173462867737],[0.3766891360282898],[0.22848252952098846],[0.22436131536960602],[0.3546924889087677],[0.2266252189874649],[0.2289755493402481],[0.3950902819633484],[0.7390580177307129],[0.8238955736160278],[0.3345318138599396],[0.7200089693069458],[0.7923516035079956],[0.6818439960479736],[0.7422640323638916],[0.7871506810188293],[0.58450847864151],[0.8068585991859436],[0.892469048500061],[0.07571388781070709]
161,,[0.21290454268455505],[0.2150886505842209],[0.41186946630477905],[0.2140348106622696],[0.21587571501731873],[0.4007570445537567],[0.21440528333187103],[0.23982667922973633],[0.5056170225143433],[0.21314796805381775],[0.21450787782669067],[0.387663334608078],[0.7660017609596252],[0.8088017106056213],[0.8814131021499634],[0.7365198135375977],[0.7865628004074097],[0.8372413516044617],[0.7565436363220215],[0.818649172782898],[0.7460277080535889],[0.6925503611564636],[0.7846718430519104],[0.7207264304161072]
162,,[0.18173833191394806],[0.19282220304012299],[0.36700934171676636],[0.1824108064174652],[0.20303650200366974],[0.406145840883255],[0.18254420161247253],[0.20006023347377777],[0.4079172909259796],[0.18172574043273926],[0.18512888252735138],[0.38239097595214844],[0.8198691010475159],[0.8192840814590454],[0.8432222008705139],[0.8317180871963501],[0.8234463334083557],[0.7804540395736694],[0.7857937812805176],[0.7966323494911194],[0.7496293783187866],[0.8274468779563904],[0.804909348487854],[0.33006638288497925]
163,,[0.266964852809906],[0.2722330689430237],[0.36522549390792847],[0.26850390434265137],[0.27340924739837646],[0.29221299290657043],[0.2709321975708008],[0.2799319624900818],[0.3558107912540436],[0.26918259263038635],[0.27388620376586914],[0.4432935416698456],[0.8224577307701111],[0.8517334461212158],[0.45840469002723694],[0.7913815379142761],[0.8357394933700562],[0.4777587056159973],[0.8566910028457642],[0.8359133005142212],[0.5673862099647522],[0.5858422517776489],[0.6098913550376892],[0.040140021592378616]
164,,[0.3183613717556],[0.3238636255264282],[0.4706301689147949],[0.31905248761177063],[0.32733941078186035],[0.34326300024986267],[0.32046088576316833],[0.32674333453178406],[0.3443065285682678],[0.3195796012878418],[0.32972121238708496],[0.36540624499320984],[0.8051688075065613],[0.8732113838195801],[0.828316330909729],[0.8075538873672485],[0.8786954283714294],[0.8695003986358643],[0.7518985867500305],[0.8568344712257385],[0.6251294016838074],[0.7675850987434387],[0.8538076877593994],[0.8214899897575378]
165,,[0.2881489396095276],[0.29094043374061584],[0.3146642744541168],[0.2887396216392517],[0.28994518518447876],[0.31656333804130554],[0.2898966073989868],[0.2942735254764557],[0.3582003116607666],[0.2887077331542969],[0.2912852168083191],[0.5172135233879089],[0.8459838032722473],[0.8848283290863037],[0.8275148868560791],[0.8387671113014221],[0.8798267245292664],[0.8347859978675842],[0.8429999947547913],[0.8971632719039917],[0.7908525466918945],[0.7619839310646057],[0.8165141344070435],[0.39028456807136536]
166,,[0.23907582461833954],[0.2666683495044708],[0.717565655708313],[0.23938189446926117],[0.2667369842529297],[0.6027350425720215],[0.23995856940746307],[0.26407068967819214],[0.5346595644950867],[0.23925292491912842],[0.2663460671901703],[0.31265297532081604],[0.8987599611282349],[0.9318685531616211],[0.9203028082847595],[0.8935526013374329],[0.9296989440917969],[0.9253616333007812],[0.9025837779045105],[0.918266236782074],[0.8763159513473511],[0.7087453007698059],[0.7875233292579651],[0.018611440435051918]
167,,[0.7824209928512573],[0.7839259505271912],[0.9194973707199097],[0.7832906246185303],[0.7850418090820312],[0.9030858278274536],[0.7830427885055542],[0.7981038093566895],[0.9257898330688477],[0.783066987991333],[0.8149092197418213],[0.9246981739997864],[0.7846654653549194],[0.7805724143981934],[0.9278348684310913],[0.7841319441795349],[0.7849507331848145],[0.8662343621253967],[0.9351335763931274],[0.9084110260009766],[0.8895641565322876],[0.1636228859424591],[0.07226351648569107],[0.0]
168,,[0.22881460189819336],[0.261149525642395],[0.8643608093261719],[0.22947858273983002],[0.2582763433456421],[0.6326180696487427],[0.23001879453659058],[0.25573405623435974],[0.7612693309783936],[0.23051708936691284],[0.44785261154174805],[0.026516985148191452],[0.8994082808494568],[0.9170620441436768],[0.9045618176460266],[0.8978263735771179],[0.9233506321907043],[0.9064624905586243],[0.8972801566123962],[0.9119427800178528],[0.8929451107978821],[0.8303035497665405],[0.9048956632614136],[0.8947784900665283]
169,,[0.18445222079753876],[0.21160756051540375],[0.7665883302688599],[0.18641416728496552],[0.20774944126605988],[0.6891855597496033],[0.18874125182628632],[0.2117474228143692],[0.8022550344467163],[0.18445008993148804],[0.2125294804573059],[0.6663779020309448],[0.8931244015693665],[0.9184635877609253],[0.836995542049408],[0.9100567102432251],[0.914505660533905],[0.8456107974052429],[0.8592008948326111],[0.9184617400169373],[0.8531478643417358],[0.766200602054596],[0.7598891854286194],[0.3727506399154663]
170,,[0.25138768553733826],[0.2663707733154297],[0.3164137303829193],[0.2522652745246887],[0.27544575929641724],[0.5004667639732361],[0.25223442912101746],[0.27171388268470764],[0.3878547251224518],[0.2516050934791565],[0.2675360441207886],[0.7708854675292969],[0.8621992468833923],[0.8965232372283936],[0.892094612121582],[0.8693073391914368],[0.9039047956466675],[0.8952560424804688],[0.8406570553779602],[0.8699904084205627],[0.8827859163284302],[0.8572872877120972],[0.8895795941352844],[0.8782399892807007]
171,,[0.4781930148601532],[0.8719905614852905],[0.6358818411827087],[0.4786042869091034],[0.9290561079978943],[0.8779565095901489],[0.4781942665576935],[0.7752347588539124],[0.927108883857727],[0.47799667716026306],[0.8777265548706055],[0.6519273519515991],[0.9452010989189148],[0.8926306366920471],[0.7787094116210938],[0.9441760778427124],[0.8802845478057861],[0.7688740491867065],[0.8070446848869324],[0.7348622679710388],[0.3428763151168823],[0.855205237865448],[0.8606898784637451],[0.1598649024963379]
172,,[0.4559875726699829],[0.46895429491996765],[0.7453656196594238],[0.4561978876590729],[0.45851489901542664],[0.677060067653656],[0.4554998278617859],[0.45621010661125183],[0.6605982780456543],[0.45623481273651123],[0.4521236717700958],[0.8264040946960449],[0.8499424457550049],[0.925441563129425],[0.8342843055725098],[0.8436519503593445],[0.9285931587219238],[0.8346137404441833],[0.8367618322372437],[0.9242579340934753],[0.8343513607978821],[0.0070924945175647736],[0.0005269571556709707],[0.0006626027170568705]
173,,[0.4176475405693054],[0.7680076956748962],[0.41977858543395996],[0.41774019598960876],[0.6544421315193176],[0.7598505616188049],[0.4174070954322815],[0.5103511810302734],[0.771448016166687],[0.4174150824546814],[0.8223644495010376],[0.4547882080078125],[0.9598535895347595],[0.8163682818412781],[0.646759569644928],[0.9579253792762756],[0.820289671421051],[0.6967687010765076],[0.9401437640190125],[0.7921506762504578],[0.5868005752563477],[0.5179580450057983],[0.44704484939575195],[0.22309596836566925]
174,,[0.43692851066589355],[0.5879146456718445],[0.630625307559967],[0.4358314573764801],[0.5558503270149231],[0.736909031867981],[0.4360196888446808],[0.44863438606262207],[0.6704390645027161],[0.4363664984703064],[0.572886049747467],[0.06298685073852539],[0.9003773927688599],[0.8397803902626038],[0.7683952450752258],[0.8903412222862244],[0.8492214679718018],[0.7817386984825134],[0.9084205627441406],[0.7969932556152344],[0.5930771231651306],[0.863350510597229],[0.8383340835571289],[0.6478339433670044]
175,,[0.5063915252685547],[0.6291317939758301],[0.72679203748703],[0.5064573884010315],[0.552416980266571],[0.6700709462165833],[0.5069814324378967],[0.619863748550415],[0.6917380094528198],[0.5064831972122192],[0.6514793038368225],[0.5979114174842834],[0.8763018846511841],[0.9042743444442749],[0.7803326845169067],[0.8702956438064575],[0.8580324053764343],[0.6826696395874023],[0.8954806327819824],[0.8855746984481812],[0.7996392846107483],[0.8755976557731628],[0.8263839483261108],[0.38774847984313965]
176,,[0.46262526512145996],[0.9000919461250305],[0.28918004035949707],[0.46322906017303467],[0.5324497818946838],[0.9234912395477295],[0.46547746658325195],[0.6221053004264832],[0.935731053352356],[0.46335795521736145],[0.6766952276229858],[0.6248156428337097],[0.9585577845573425],[0.9034441709518433],[0.7588654160499573],[0.9489688277244568],[0.8462489247322083],[0.754112958908081],[0.9209410548210144],[0.8183984756469727],[0.7275160551071167],[0.6081933379173279],[0.0009550084942020476],[0.0]
177,,[0.47136589884757996],[0.6075928807258606],[0.33594006299972534],[0.472586065530777],[0.922309160232544],[0.762151837348938],[0.4739050567150116],[0.5100404024124146],[0.7301192283630371],[0.4717734456062317],[0.6099811792373657],[0.6096391081809998],[0.8806883692741394],[0.852671205997467],[0.7679882645606995],[0.938319206237793],[0.8588569164276123],[0.7687674164772034],[0.9297494888305664],[0.8785404562950134],[0.7502186894416809],[0.9236791133880615],[0.8815964460372925],[0.7659520506858826]
178,,[0.04055745527148247],[0.3089577555656433],[0.935693621635437],[0.04072778299450874],[0.3636363744735718],[0.9425699710845947],[0.040887489914894104],[0.42143839597702026],[0.9437074065208435],[0.040531523525714874],[0.43830806016921997],[0.9364621043205261],[0.9542253613471985],[0.9382002353668213],[0.8844106197357178],[0.952883243560791],[0.9389671087265015],[0.8890571594238281],[0.9467286467552185],[0.9285193085670471],[0.8435159921646118],[0.91299968957901],[0.9468047022819519],[0.8989861011505127]
179,,[0.46522217988967896],[0.6255001425743103],[0.7641693353652954],[0.4664962589740753],[0.6229941248893738],[0.938717246055603],[0.46706587076187134],[0.5371306538581848],[0.9120193719863892],[0.4651212692260742],[0.46756044030189514],[0.6941316723823547],[0.896774411201477],[0.9113360047340393],[0.7901526093482971],[0.9423227906227112],[0.828991711139679],[0.7273979187011719],[0.8664074540138245],[0.9393631219863892],[0.0],[0.7220672965049744],[0.7919614911079407],[0.0]
180,,[0.42686766386032104],[0.6254215240478516],[0.8527028560638428],[0.42735862731933594],[0.6203808784484863],[0.9159174561500549],[0.4280596077442169],[0.4631805717945099],[0.917146623134613],[0.4269743859767914],[0.6157447099685669],[0.887485682964325],[0.9700320959091187],[0.8692978620529175],[0.8025175929069519],[0.924178957939148],[0.8562920689582825],[0.7685521841049194],[0.9057758450508118],[0.9528816342353821],[0.8498448729515076],[0.9071208238601685],[6.903455505380407e-05],[0.0009840789716690779]
181,,[0.3202219009399414],[0.8437002897262573],[0.7309762239456177],[0.31968051195144653],[0.4721709191799164],[0.7132254242897034],[0.3454650640487671],[0.7436885237693787],[0.686977744102478],[0.32018691301345825],[0.5114142894744873],[0.7490820288658142],[0.9449577331542969],[0.8731173276901245],[0.8309182524681091],[0.923991858959198],[0.8732508420944214],[0.8266809582710266],[0.9093847870826721],[0.8799970746040344],[0.8350303769111633],[0.726804792881012],[0.6476660966873169],[0.21148385107517242]
182,,[0.2432251274585724],[0.29761937260627747],[0.5551942586898804],[0.23809929192066193],[0.2552390992641449],[0.5307496190071106],[0.24293369054794312],[0.3951980471611023],[0.540276050567627],[0.24304181337356567],[0.24240410327911377],[0.5433474183082581],[0.7005667686462402],[0.7174912095069885],[0.45557764172554016],[0.6977932453155518],[0.7127609848976135],[0.3323170840740204],[0.6236777901649475],[0.694517970085144],[0.7077678442001343],[0.366742342710495],[0.44191253185272217],[0.08919920027256012]
183,,[0.47936517000198364],[0.7133385539054871],[0.7349462509155273],[0.47942087054252625],[0.4861261248588562],[0.7625713348388672],[0.4789906442165375],[0.7176880836486816],[0.7772253155708313],[0.47957471013069153],[0.6690009236335754],[0.7578526735305786],[0.8819226622581482],[0.9007834792137146],[0.8195017576217651],[0.8839882016181946],[0.8946446776390076],[0.8018516302108765],[0.8392531275749207],[0.9392075538635254],[0.8502308130264282],[0.5967768430709839],[0.6508470177650452],[0.024029403924942017]
184,,[0.48869848251342773],[0.8489928841590881],[0.196821391582489],[0.4888111650943756],[0.8872917294502258],[0.8543745279312134],[0.49038165807724],[0.6724089980125427],[0.8610836267471313],[0.4877847731113434],[0.704956591129303],[0.17855271697044373],[0.9107220768928528],[0.8924444913864136],[0.8535079956054688],[0.932628870010376],[0.8924636244773865],[0.8519394993782043],[0.8875846862792969],[0.8754370212554932],[0.8470182418823242],[0.9307254552841187],[0.83632493019104],[0.0]
185,,[0.5059564113616943],[0.7882080078125],[0.18538638949394226],[0.505874752998352],[0.5849986672401428],[0.9269293546676636],[0.5068994760513306],[0.514198899269104],[0.7306056618690491],[0.5059035420417786],[0.7743405103683472],[0.5943827629089355],[0.9232771396636963],[0.9120874404907227],[0.7589536309242249],[0.9270278215408325],[0.888369619846344],[0.7314074039459229],[0.7943901419639587],[0.7786465883255005],[0.0090448297560215],[0.7378537058830261],[0.5798025131225586],[0.42443257570266724]
186,,[0.3909580707550049],[0.4601827561855316],[0.5406598448753357],[0.3916066586971283],[0.39325830340385437],[0.6321871876716614],[0.3918028473854065],[0.4983828067779541],[0.7336380481719971],[0.3914543390274048],[0.5230169892311096],[0.6985306143760681],[0.9396708607673645],[0.9471339583396912],[0.8152881860733032],[0.960392415523529],[0.94893479347229],[0.8673484325408936],[0.8256000280380249],[0.7883559465408325],[0.45464733242988586],[0.7463414669036865],[0.8254343271255493],[0.2644053101539612]
187,,[0.4769555330276489],[0.4785635471343994],[0.5675011277198792],[0.4780992865562439],[0.49500784277915955],[0.5835258960723877],[0.4766952395439148],[0.4798380732536316],[0.5197942852973938],[0.477909117937088],[0.5411073565483093],[0.2798980474472046],[0.7134503126144409],[0.8101443648338318],[0.6391708850860596],[0.7655348181724548],[0.8269699811935425],[0.4273553788661957],[0.7203593254089355],[0.7868642807006836],[0.7196916341781616],[0.5873284935951233],[0.4783090651035309],[0.0345739871263504]
188,,[0.36848655343055725],[0.7300890684127808],[0.2627031207084656],[0.36762937903404236],[0.5799820423126221],[0.672015368938446],[0.3671678304672241],[0.3759493827819824],[0.665971040725708],[0.3674852252006531],[0.3686150312423706],[0.6714072823524475],[0.8193320035934448],[0.8794857859611511],[0.528103768825531],[0.8148097395896912],[0.8654451370239258],[0.40104997158050537],[0.6464541554450989],[0.5903454422950745],[0.0463632307946682],[0.5315784811973572],[0.5349165797233582],[0.04083435609936714]
189,,[0.041444722563028336],[0.7004770040512085],[0.9083557724952698],[0.04147010296583176],[0.6687350869178772],[0.9136134386062622],[0.04184935241937637],[0.7467811107635498],[0.9090294241905212],[0.04143723100423813],[0.7718325257301331],[0.9078636765480042],[0.9161118268966675],[0.9222903847694397],[0.9130590558052063],[0.9193548560142517],[0.9228659868240356],[0.9071791172027588],[0.9202702641487122],[0.9196274280548096],[0.8823747634887695],[0.9202163815498352],[0.9170697927474976],[0.8710644841194153]
190,,[0.41861671209335327],[0.6643216013908386],[0.3208170235157013],[0.41800475120544434],[0.7440131902694702],[0.6022211313247681],[0.41805532574653625],[0.48372018337249756],[0.6470325589179993],[0.41806524991989136],[0.6788440346717834],[0.619761049747467],[0.8428142666816711],[0.6952881813049316],[0.7259999513626099],[0.8504826426506042],[0.6893792748451233],[0.6537821888923645],[0.8306882381439209],[0.6838130354881287],[0.44691023230552673],[0.8315161466598511],[0.6769840717315674],[0.6255520582199097]
191,,[0.5363452434539795],[0.7229655385017395],[0.7775813341140747],[0.5356850028038025],[0.8065699338912964],[0.8848298192024231],[0.5363235473632812],[0.571600615978241],[0.7922173738479614],[0.5359206795692444],[0.8526929020881653],[0.5570033192634583],[0.8960320353507996],[0.8916097283363342],[0.6210012435913086],[0.9054368138313293],[0.8839418292045593],[0.6103575229644775],[0.8930981159210205],[0.8919565677642822],[0.6136253476142883],[0.595873236656189],[0.23263992369174957],[0.17557193338871002]
192,,[0.6161277294158936],[0.7413329482078552],[0.8240745067596436],[0.6171337962150574],[0.7198203206062317],[0.9215527176856995],[0.617592990398407],[0.7003253698348999],[0.9045416712760925],[0.6165488958358765],[0.725143551826477],[0.6787427663803101],[0.8872508406639099],[0.8901209235191345],[0.3417433202266693],[0.9163732528686523],[0.8620944619178772],[0.28698673844337463],[0.8742149472236633],[0.8836625814437866],[0.13204129040241241],[0.7060185074806213],[0.7128902077674866],[0.5557160973548889]
193,,[0.5609851479530334],[0.650230884552002],[0.7598848342895508],[0.5600275993347168],[0.5621104836463928],[0.7023991942405701],[0.5611773133277893],[0.5615441203117371],[0.8747715353965759],[0.5606783032417297],[0.6514599323272705],[0.7995080947875977],[0.7651137113571167],[0.9395999908447266],[0.1575869470834732],[0.7900349497795105],[0.9376095533370972],[0.13502134382724762],[0.777635931968689],[0.9063795208930969],[0.08033067733049393],[0.09157736599445343],[0.0017791121499612927],[0.0049585639499127865]
194,,[0.5832644701004028],[0.6339648365974426],[0.65301913022995],[0.5841015577316284],[0.5884588956832886],[0.9122500419616699],[0.582551121711731],[0.5875118970870972],[0.6642332077026367],[0.5837627649307251],[0.6576264500617981],[0.744949996471405],[0.8104766011238098],[0.9489863514900208],[0.7535303235054016],[0.8168867230415344],[0.9551613330841064],[0.9389514923095703],[0.7299561500549316],[0.9380185008049011],[0.03677356243133545],[0.10603847354650497],[0.003287671133875847],[0.004328652750700712]
195,,[0.4943229556083679],[0.8327068090438843],[0.44700613617897034],[0.4948810636997223],[0.4953612685203552],[0.781874418258667],[0.4957015812397003],[0.4979151487350464],[0.7937818765640259],[0.49359646439552307],[0.49612924456596375],[0.810363233089447],[0.8556151390075684],[0.8624399900436401],[0.789230465888977],[0.853731632232666],[0.8133294582366943],[0.6981359124183655],[0.8381323218345642],[0.810268759727478],[0.42865240573883057],[0.7907162308692932],[0.00011391143198125064],[0.0001079097855836153]
196,,[0.43276092410087585],[0.8524976968765259],[0.4865303337574005],[0.43430188298225403],[0.6293229460716248],[0.8502802848815918],[0.43330585956573486],[0.7047274112701416],[0.7615544199943542],[0.43304556608200073],[0.6081395745277405],[0.5059347748756409],[0.8641583323478699],[0.8710907101631165],[0.861443817615509],[0.8517590165138245],[0.8715113997459412],[0.8295142650604248],[0.8715646862983704],[0.8713787198066711],[0.8597331047058105],[0.7094980478286743],[0.0007391802500933409],[0.008372305892407894]
197,,[0.32267266511917114],[0.47830983996391296],[0.8524308800697327],[0.32333338260650635],[0.3416382074356079],[0.5954503417015076],[0.32361921668052673],[0.43351033329963684],[0.8996875286102295],[0.3228272795677185],[0.32993078231811523],[0.30318430066108704],[0.8518924117088318],[0.8809115290641785],[0.8338934183120728],[0.8594956994056702],[0.8805409669876099],[0.7969654202461243],[0.8903393149375916],[0.8807563781738281],[0.7435203194618225],[0.7635732889175415],[0.7405981421470642],[0.6030242443084717]
198,,[0.05984779819846153],[0.07186082750558853],[0.8074036836624146],[0.062130991369485855],[0.1380702257156372],[0.8997701406478882],[0.061681244522333145],[0.14794014394283295],[0.8722696900367737],[0.07180925458669662],[0.2327137589454651],[0.044462740421295166],[0.9066484570503235],[0.8910478949546814],[0.8237623572349548],[0.9031078815460205],[0.8929974436759949],[0.8255928754806519],[0.9097949862480164],[0.8711977005004883],[0.804128885269165],[0.8891460299491882],[0.8555078506469727],[0.8004032373428345]
