,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
123,,[0.8498449921607971],[0.8074273467063904],[0.5420622825622559],[0.6829890012741089],[0.8812859654426575],[0.5426380634307861],[0.6901553869247437],[0.8479437828063965],[0.5430226922035217],[0.7844346165657043],[0.31246837973594666],[0.5439343452453613],[0.8504629731178284],[0.8977383375167847],[0.848568856716156],[0.8623235821723938],[0.7997043132781982],[0.9053276777267456],[0.8720026612281799],[0.7952188849449158],[0.9043145179748535],[0.8504055738449097],[0.8967974185943604],[0.8495739102363586]
124,,[0.8055282235145569],[0.5353520512580872],[0.5190746188163757],[0.5196787714958191],[0.8127455711364746],[0.5178729891777039],[0.5257453322410583],[0.810218095779419],[0.5184354782104492],[0.5403690338134766],[0.8073419332504272],[0.5181950926780701],[0.8134471774101257],[0.7781393527984619],[0.8096029162406921],[0.8134166598320007],[0.7779924273490906],[0.8107435703277588],[0.8127678036689758],[0.04687151685357094],[0.05452139303088188],[0.7685685753822327],[0.0664130225777626],[0.06365726888179779]
125,,[0.6531627774238586],[0.6087947487831116],[0.4328670799732208],[0.4350582957267761],[0.6667936444282532],[0.4323774576187134],[0.43310728669166565],[0.6747562289237976],[0.4327830970287323],[0.6656172871589661],[0.8571500182151794],[0.4318878650665283],[0.837455689907074],[0.07467126846313477],[0.8320366144180298],[0.8458744883537292],[0.04918479174375534],[0.7026638388633728],[0.8104313015937805],[0.038263995200395584],[0.7326502203941345],[0.7377387285232544],[0.009105251170694828],[0.7819497585296631]
126,,[0.6588642001152039],[0.8661304116249084],[0.35542842745780945],[0.3575946092605591],[0.6662941575050354],[0.3558189868927002],[0.35729432106018066],[0.6539686322212219],[0.35629573464393616],[0.1960419863462448],[0.0006587181123904884],[0.3544846773147583],[0.8269355297088623],[0.8188300728797913],[0.8642513155937195],[0.858955442905426],[0.38865745067596436],[0.40962618589401245],[0.8498908281326294],[0.01812017150223255],[0.3826334774494171],[0.0835900604724884],[0.08625484257936478],[0.003684900002554059]
127,,[0.8804646730422974],[0.25762128829956055],[0.34605151414871216],[0.3435607850551605],[0.6211428642272949],[0.3420966565608978],[0.5261912941932678],[0.8027184009552002],[0.3428244888782501],[0.5487809181213379],[0.8244031667709351],[0.3424004316329956],[0.883560836315155],[0.8829794526100159],[0.9334534406661987],[0.8824413418769836],[0.41652393341064453],[0.9218923449516296],[0.9484651684761047],[0.0013964390382170677],[0.00020087379380129278],[0.8847748041152954],[0.4705829918384552],[0.9395298361778259]
128,,[0.9348288178443909],[0.3818223476409912],[0.2387663573026657],[0.9119384288787842],[0.901376485824585],[0.23881201446056366],[0.5282027721405029],[0.9124775528907776],[0.23788605630397797],[0.6109820008277893],[0.9208241701126099],[0.23769693076610565],[0.9145584106445312],[0.9289361834526062],[0.9287919998168945],[0.8901195526123047],[0.9234046339988708],[0.9188514351844788],[0.9308634996414185],[0.9135004281997681],[0.9293626546859741],[0.572377622127533],[0.04170779883861542],[0.07764428108930588]
129,,[0.9316515922546387],[0.5872565507888794],[0.22509635984897614],[0.9340419769287109],[0.8979591727256775],[0.22590823471546173],[0.9212583899497986],[0.9285714030265808],[0.2247786670923233],[0.9304542541503906],[0.5271531939506531],[0.22530603408813477],[0.932274341583252],[0.9112104177474976],[0.9231433868408203],[0.9320138692855835],[0.9089847207069397],[0.9222638607025146],[0.9326297044754028],[0.9162032604217529],[0.9245373606681824],[0.8282638192176819],[0.5889686346054077],[0.7632972598075867]
130,,[0.924291729927063],[0.5604813098907471],[0.27043387293815613],[0.9250260591506958],[0.5880465507507324],[0.27091994881629944],[0.8465545773506165],[0.9241911768913269],[0.27103349566459656],[0.9236310124397278],[0.5860582590103149],[0.26997625827789307],[0.8292136192321777],[0.9261164665222168],[0.927807629108429],[0.848964512348175],[0.9250831007957458],[0.9267287850379944],[0.8463320732116699],[0.9257679581642151],[0.9268459677696228],[0.6740103960037231],[0.18674351274967194],[0.0030215131118893623]
131,,[0.9736939072608948],[0.5786782503128052],[0.25522881746292114],[0.9732171893119812],[0.6227819919586182],[0.2621002793312073],[0.9721100926399231],[0.697472095489502],[0.28086182475090027],[0.9731871485710144],[0.6802810430526733],[0.24808290600776672],[0.9740289449691772],[0.9573339819908142],[0.9712067246437073],[0.9737762212753296],[0.9354637265205383],[0.9707732200622559],[0.9736491441726685],[0.9587821960449219],[0.9709186553955078],[0.9686052799224854],[0.5880342125892639],[0.9314436912536621]
132,,[0.96677166223526],[0.5830597281455994],[0.2080627679824829],[0.9665700197219849],[0.6333622336387634],[0.20824624598026276],[0.9618480801582336],[0.9647647738456726],[0.22007232904434204],[0.9662988185882568],[0.6239425539970398],[0.19783525168895721],[0.9676120281219482],[0.9628610610961914],[0.9660179615020752],[0.9680094718933105],[0.9625585079193115],[0.9659774899482727],[0.9679601192474365],[0.9468026757240295],[0.9646721482276917],[0.9583308696746826],[0.815284013748169],[0.9485219120979309]
133,,[0.9197347164154053],[0.5430340766906738],[0.16474130749702454],[0.9129495620727539],[0.9166155457496643],[0.165349081158638],[0.917809247970581],[0.9083036780357361],[0.1819939911365509],[0.9204580187797546],[0.547231912612915],[0.16463179886341095],[0.9267667531967163],[0.9184595346450806],[0.9239899516105652],[0.9257254600524902],[0.9192042946815491],[0.9249240159988403],[0.9265937209129333],[0.9184595346450806],[0.9244694709777832],[0.9221383333206177],[0.810965359210968],[0.9213414788246155]
134,,[0.296620637178421],[0.22036054730415344],[0.7985154390335083],[0.48282918334007263],[0.41016635298728943],[0.7986324429512024],[0.7971927523612976],[0.7989873886108398],[0.7971039414405823],[0.7970606088638306],[0.7924540638923645],[0.7969938516616821],[0.7977434992790222],[0.7959631085395813],[0.8033457398414612],[0.797336220741272],[0.736643373966217],[0.8192258477210999],[0.8129122257232666],[0.04455499351024628],[0.7883151173591614],[0.6866768598556519],[0.0020539811812341213],[0.0]
135,,[0.9655604362487793],[0.9096724390983582],[0.11823426932096481],[0.965776264667511],[0.5869565010070801],[0.11801725625991821],[0.9684101343154907],[0.9593855142593384],[0.11807480454444885],[0.9641326069831848],[0.6803519129753113],[0.11817768216133118],[0.966930091381073],[0.9587281346321106],[0.963467001914978],[0.9672250747680664],[0.9590569138526917],[0.9635754823684692],[0.9634196758270264],[0.9599495530128479],[0.965999186038971],[0.8239352703094482],[0.5937944650650024],[0.7543174028396606]
136,,[0.9127799272537231],[0.9321903586387634],[0.09784287214279175],[0.9103668928146362],[0.9315103888511658],[0.09831018000841141],[0.8999878764152527],[0.9313800930976868],[0.09850840270519257],[0.8870602250099182],[0.931954562664032],[0.09780865162611008],[0.8840236663818359],[0.9358827471733093],[0.92758709192276],[0.8868864178657532],[0.937252402305603],[0.9314206838607788],[0.9319319128990173],[0.9380872845649719],[0.9365099668502808],[0.8951622843742371],[0.9368719458580017],[0.9342788457870483]
137,,[0.09555120766162872],[0.9715694785118103],[0.08384470641613007],[0.9644986987113953],[0.9698206782341003],[0.08430878818035126],[0.15918193757534027],[0.9710396528244019],[0.08449876308441162],[0.9371412992477417],[0.9716857671737671],[0.08394977450370789],[0.9639102220535278],[0.9668912887573242],[0.9726443886756897],[0.9663721919059753],[0.9662558436393738],[0.9720330238342285],[0.9697750806808472],[0.9653043150901794],[0.9703574776649475],[0.9605411291122437],[0.9685039520263672],[0.9715189933776855]
138,,[0.8627082109451294],[0.963976263999939],[0.08144697546958923],[0.8454150557518005],[0.9635812044143677],[0.08156801760196686],[0.8508946299552917],[0.9601088166236877],[0.08199049532413483],[0.8599357008934021],[0.9644160866737366],[0.0814400389790535],[0.910752534866333],[0.9657818078994751],[0.963804304599762],[0.9268576502799988],[0.9652841687202454],[0.9650986194610596],[0.8584855198860168],[0.9664838314056396],[0.9492332935333252],[0.8534471392631531],[0.9662306308746338],[0.9412632584571838]
139,,[0.9406609535217285],[0.9502846002578735],[0.06576848775148392],[0.8981868624687195],[0.9532639384269714],[0.06592866033315659],[0.9223021864891052],[0.9523449540138245],[0.06616385281085968],[0.9388646483421326],[0.9530836343765259],[0.06574750691652298],[0.9458310008049011],[0.9534749984741211],[0.9525244832038879],[0.9511376619338989],[0.9537161588668823],[0.9542954564094543],[0.9259525537490845],[0.950619637966156],[0.9510828852653503],[0.8012464046478271],[0.6888129115104675],[0.7422149181365967]
140,,[0.8926727175712585],[0.9502814412117004],[0.08144520968198776],[0.8869588971138],[0.9521135687828064],[0.08162219077348709],[0.8953048586845398],[0.9587724804878235],[0.0817689299583435],[0.9037942290306091],[0.9509528279304504],[0.08153161406517029],[0.932984471321106],[0.9444706439971924],[0.9574666023254395],[0.9342278242111206],[0.9441384673118591],[0.9569808840751648],[0.9507564306259155],[0.943307101726532],[0.9560080766677856],[0.9492322206497192],[0.8049303293228149],[0.9155339598655701]
141,,[0.823854386806488],[0.9629124999046326],[0.12422168254852295],[0.8215935826301575],[0.9634809494018555],[0.1242128312587738],[0.821419894695282],[0.9619982242584229],[0.12441091239452362],[0.8223267793655396],[0.9625012278556824],[0.12420102208852768],[0.961719274520874],[0.958627462387085],[0.9619786739349365],[0.9629130363464355],[0.9586614370346069],[0.9619464874267578],[0.9617951512336731],[0.9595432877540588],[0.9616059064865112],[0.9155402183532715],[0.816936194896698],[0.9073140621185303]
142,,[0.1465269774198532],[0.9094167351722717],[0.0733911320567131],[0.8515178561210632],[0.9191164374351501],[0.07369350641965866],[0.855887234210968],[0.9042776226997375],[0.07384108752012253],[0.07493018358945847],[0.8998708128929138],[0.0734027847647667],[0.8516458868980408],[0.9257375597953796],[0.9189632534980774],[0.9099709391593933],[0.9278637170791626],[0.9302640557289124],[0.8217679262161255],[0.9166666865348816],[0.8613695502281189],[0.7624266147613525],[0.6941478252410889],[0.7602315545082092]
143,,[0.21078774333000183],[0.9146701693534851],[0.19379711151123047],[0.22769305109977722],[0.9278401732444763],[0.19399967789649963],[0.24233883619308472],[0.8889014720916748],[0.19457629323005676],[0.21559591591358185],[0.9015136957168579],[0.19383715093135834],[0.9172461628913879],[0.9227562546730042],[0.9301341772079468],[0.9118055701255798],[0.9131902456283569],[0.9294747114181519],[0.9312622547149658],[0.8591000437736511],[0.9191269278526306],[0.9204845428466797],[0.8965026140213013],[0.9237690567970276]
144,,[0.20266379415988922],[0.8745441436767578],[0.19373486936092377],[0.2064918428659439],[0.849597156047821],[0.19379933178424835],[0.20491604506969452],[0.709229052066803],[0.1947692483663559],[0.2093663215637207],[0.8694030046463013],[0.19377265870571136],[0.8460068106651306],[0.8874399662017822],[0.8596064448356628],[0.8487337231636047],[0.8916716575622559],[0.8658713102340698],[0.8873720169067383],[0.8935429453849792],[0.8868401050567627],[0.8430339097976685],[0.8819061517715454],[0.8654043674468994]
145,,[0.7890763282775879],[0.6608794331550598],[0.500679612159729],[0.6500878930091858],[0.9609752297401428],[0.49974021315574646],[0.7295252084732056],[0.9655016660690308],[0.5005494952201843],[0.4691990911960602],[0.4569416046142578],[0.5006276369094849],[0.973097026348114],[0.6667648553848267],[0.8133481740951538],[0.9717346429824829],[0.667517364025116],[0.8024775981903076],[0.9664697051048279],[0.6500812768936157],[0.6607520580291748],[0.9015422463417053],[0.0020598836708813906],[0.7130566835403442]
146,,[0.44135165214538574],[0.898089587688446],[0.4399695098400116],[0.44042277336120605],[0.7786411046981812],[0.44038787484169006],[0.440531849861145],[0.722667932510376],[0.4409862756729126],[0.44216787815093994],[0.9080578684806824],[0.43989986181259155],[0.8639764785766602],[0.9216651320457458],[0.8978191018104553],[0.8552590012550354],[0.9239738583564758],[0.8887872099876404],[0.8114863038063049],[0.9286946058273315],[0.8419582843780518],[0.7935818433761597],[0.0016107155242934823],[0.8089917302131653]
147,,[0.39285531640052795],[0.5162194967269897],[0.3915821611881256],[0.3926786780357361],[0.4288892149925232],[0.39281514286994934],[0.39260244369506836],[0.45059576630592346],[0.39297184348106384],[0.3926786780357361],[0.7270920276641846],[0.39186570048332214],[0.9045857191085815],[0.15982921421527863],[0.9138660430908203],[0.8764593601226807],[0.17819246649742126],[0.8938871026039124],[0.848766565322876],[0.14778836071491241],[0.8768040537834167],[0.5145483613014221],[0.13891690969467163],[0.4149003028869629]
148,,[0.589426577091217],[0.8635343909263611],[0.3688487112522125],[0.36989447474479675],[0.953391969203949],[0.3689902126789093],[0.3714653253555298],[0.9307327270507812],[0.3694690763950348],[0.3733547329902649],[0.8962579369544983],[0.36858895421028137],[0.9706441760063171],[0.9253571033477783],[0.9518075585365295],[0.9627872705459595],[0.9186820983886719],[0.9444751739501953],[0.9487902522087097],[0.9160250425338745],[0.9429469704627991],[0.9655095934867859],[0.9281138181686401],[0.9569833874702454]
149,,[0.3965388238430023],[0.8941022157669067],[0.3766079843044281],[0.37575188279151917],[0.9406436681747437],[0.37667402625083923],[0.37909895181655884],[0.9409857392311096],[0.37713706493377686],[0.3857854902744293],[0.9057628512382507],[0.3765186369419098],[0.9519745111465454],[0.9242472648620605],[0.9464558959007263],[0.952675998210907],[0.9071927666664124],[0.9402132034301758],[0.9530156254768372],[0.9223470687866211],[0.9469926357269287],[0.9179512858390808],[0.7460571527481079],[0.8839404582977295]
150,,[0.35515350103378296],[0.923609733581543],[0.3395307660102844],[0.3552410900592804],[0.9414139986038208],[0.3396528959274292],[0.3454511761665344],[0.942736804485321],[0.3408857583999634],[0.3545496463775635],[0.9158835411071777],[0.33949100971221924],[0.9582528471946716],[0.9152016043663025],[0.9446726441383362],[0.9571312069892883],[0.9074986577033997],[0.938988983631134],[0.9283903241157532],[0.882925808429718],[0.9083559513092041],[0.9301295280456543],[0.8527488112449646],[0.9194129705429077]
151,,[0.3262856602668762],[0.8907905220985413],[0.30554479360580444],[0.32112598419189453],[0.8930891752243042],[0.3056207299232483],[0.31614264845848083],[0.8993401527404785],[0.30622392892837524],[0.3234606981277466],[0.8845637440681458],[0.3056003749370575],[0.9475739002227783],[0.8803690671920776],[0.921797513961792],[0.9432268738746643],[0.8832563757896423],[0.9154160618782043],[0.9421971440315247],[0.8812199831008911],[0.9320374727249146],[0.8608688712120056],[0.7432503700256348],[0.8363372087478638]
152,,[0.2582091689109802],[0.8246034383773804],[0.2549649178981781],[0.25679850578308105],[0.9196195602416992],[0.2551230788230896],[0.26224029064178467],[0.9391835331916809],[0.2555476725101471],[0.25839683413505554],[0.7981306314468384],[0.25498467683792114],[0.9609014987945557],[0.892313539981842],[0.9558165073394775],[0.9537818431854248],[0.8489335775375366],[0.9452989101409912],[0.9458516836166382],[0.9197106957435608],[0.9575930237770081],[0.9610856771469116],[0.78104168176651],[0.9443647861480713]
153,,[0.44555532932281494],[0.818078339099884],[0.30003806948661804],[0.4395250678062439],[0.9508697390556335],[0.29955899715423584],[0.4364096224308014],[0.9438202381134033],[0.30067282915115356],[0.04439086839556694],[0.020386189222335815],[0.9251140356063843],[0.8985914587974548],[0.9414324760437012],[0.9412863850593567],[0.8953571915626526],[0.9459646940231323],[0.9284641742706299],[0.9158548712730408],[0.8941512703895569],[0.9340415000915527],[0.9117234945297241],[0.8696814179420471],[0.9205904603004456]
154,,[0.29132309556007385],[0.9413559436798096],[0.28790444135665894],[0.29229283332824707],[0.9412209987640381],[0.2885377109050751],[0.29525870084762573],[0.9085720181465149],[0.2892277240753174],[0.2922685146331787],[0.9415061473846436],[0.2878729999065399],[0.8759223818778992],[0.944356381893158],[0.9106752276420593],[0.8581081032752991],[0.9322258830070496],[0.88723224401474],[0.86546391248703],[0.934339702129364],[0.8950024843215942],[0.9063041806221008],[0.9368964433670044],[0.9382476210594177]
155,,[0.29498961567878723],[0.8843504190444946],[0.289876252412796],[0.5753077864646912],[0.949102520942688],[0.290344774723053],[0.4287486970424652],[0.8693522810935974],[0.2919517159461975],[0.01833631470799446],[0.011518324725329876],[0.30299508571624756],[0.9057955741882324],[0.9332481026649475],[0.9379200339317322],[0.9054408669471741],[0.926287829875946],[0.9398548007011414],[0.9449735879898071],[0.8675957918167114],[0.9351043105125427],[0.7819875478744507],[0.8381068110466003],[0.8150239586830139]
156,,[0.9523517489433289],[0.7356346845626831],[0.4388975501060486],[0.7325873374938965],[0.969629168510437],[0.43671002984046936],[0.695350170135498],[0.9702810645103455],[0.43765172362327576],[0.9684913754463196],[0.664109468460083],[0.438542902469635],[0.9732720255851746],[0.7794476747512817],[0.9688585996627808],[0.9726917743682861],[0.7749913334846497],[0.968533456325531],[0.9210482835769653],[0.25328773260116577],[0.4683375656604767],[0.7798184752464294],[0.6925177574157715],[0.764342188835144]
157,,[0.2885286808013916],[0.8714770078659058],[0.2772071063518524],[0.2973014712333679],[0.7823910117149353],[0.27752047777175903],[0.5036787986755371],[0.8413307666778564],[0.2786581814289093],[0.0177171528339386],[0.00960327498614788],[0.28351983428001404],[0.8685860633850098],[0.9246703386306763],[0.9161881804466248],[0.8867210149765015],[0.9225972294807434],[0.9410783052444458],[0.9210007190704346],[0.8536596298217773],[0.9356812834739685],[0.8434399962425232],[0.9413114190101624],[0.8775940537452698]
158,,[0.298088401556015],[0.8995116353034973],[0.3007486164569855],[0.3004550635814667],[0.8280286192893982],[0.3013313114643097],[0.2998711168766022],[0.8219971656799316],[0.30217841267585754],[0.04315737634897232],[0.02300809510052204],[0.30694934725761414],[0.9156903624534607],[0.9377505779266357],[0.9381961226463318],[0.8949568867683411],[0.9204229116439819],[0.9211517572402954],[0.9132014513015747],[0.9476015567779541],[0.9418889880180359],[0.7457149624824524],[0.8584297299385071],[0.7975208163261414]
159,,[0.2867141366004944],[0.36029353737831116],[0.28492528200149536],[0.2865704298019409],[0.37507525086402893],[0.28677040338516235],[0.28654855489730835],[0.3141078054904938],[0.28695812821388245],[0.2865704298019409],[0.5231260061264038],[0.2856460511684418],[0.9025735259056091],[0.09988273680210114],[0.913551926612854],[0.9009271264076233],[0.09712902456521988],[0.9125984311103821],[0.8750854730606079],[0.07637197524309158],[0.8498596549034119],[0.6188201904296875],[0.08403835445642471],[0.8692154288291931]
160,,[0.22839242219924927],[0.8016319274902344],[0.22805063426494598],[0.22849798202514648],[0.5564960837364197],[0.22810709476470947],[0.22778965532779694],[0.5144484639167786],[0.22875846922397614],[0.22842587530612946],[0.6526392698287964],[0.2279275357723236],[0.7858752608299255],[0.5682470798492432],[0.7912285923957825],[0.7688263058662415],[0.8789507746696472],[0.7770500183105469],[0.7813026905059814],[0.8102130889892578],[0.7818441987037659],[0.8564542531967163],[0.02632046863436699],[0.0031304669100791216]
161,,[0.46001866459846497],[0.8677772879600525],[0.21392294764518738],[0.44723188877105713],[0.8155806660652161],[0.2141711562871933],[0.43982216715812683],[0.7777730226516724],[0.21456898748874664],[0.46954384446144104],[0.8821033239364624],[0.21401534974575043],[0.8454352021217346],[0.8916696906089783],[0.875975489616394],[0.8914331197738647],[0.9048939347267151],[0.9078081250190735],[0.8942519426345825],[0.9032735824584961],[0.9061358571052551],[0.9092065691947937],[0.8202885985374451],[0.880093514919281]
162,,[0.049125418066978455],[0.014143199659883976],[0.39945077896118164],[0.4287010431289673],[0.6706575751304626],[0.18209397792816162],[0.39609137177467346],[0.4636746346950531],[0.18246158957481384],[0.40133607387542725],[0.5019528865814209],[0.1817467361688614],[0.8444597125053406],[0.8267201781272888],[0.8777956366539001],[0.8373831510543823],[0.8821132779121399],[0.8658566474914551],[0.7926718592643738],[0.8656544089317322],[0.8440600037574768],[0.7149641513824463],[0.6530809998512268],[0.7467477321624756]
163,,[0.2700774073600769],[0.27255308628082275],[0.26610222458839417],[0.26942867040634155],[0.27365973591804504],[0.2673620581626892],[0.26903408765792847],[0.2729707956314087],[0.269480437040329],[0.2705196738243103],[0.27014094591140747],[0.2682402729988098],[0.871350109577179],[0.15556377172470093],[0.7510991096496582],[0.8976510167121887],[0.15488165616989136],[0.8280584812164307],[0.8268480896949768],[0.1441749781370163],[0.8708746433258057],[0.8345279693603516],[0.14250613749027252],[0.6542923450469971]
164,,[0.3385014832019806],[0.6428821682929993],[0.3196665346622467],[0.3304602801799774],[0.5593283176422119],[0.31982165575027466],[0.3284510672092438],[0.4128151834011078],[0.3206116557121277],[0.33566996455192566],[0.4918311536312103],[0.3193202018737793],[0.8484656810760498],[0.8850733637809753],[0.8510575890541077],[0.8416315317153931],[0.8603606820106506],[0.8468489646911621],[0.8341734409332275],[0.7534864544868469],[0.8489400148391724],[0.7554807662963867],[0.9066796898841858],[0.7326207160949707]
165,,[0.2894580066204071],[0.3126639127731323],[0.2886943221092224],[0.28972458839416504],[0.3152446746826172],[0.28911933302879333],[0.28989535570144653],[0.31710943579673767],[0.2900036871433258],[0.2891850769519806],[0.31280815601348877],[0.2879067063331604],[0.8960135579109192],[0.08364259451627731],[0.8828765153884888],[0.8982236981391907],[0.08212526142597198],[0.8773587942123413],[0.8423977494239807],[0.8716555237770081],[0.8558807969093323],[0.8409105539321899],[0.09627791494131088],[0.8510216474533081]
166,,[0.2652212977409363],[0.911166250705719],[0.23860952258110046],[0.26656150817871094],[0.9328892230987549],[0.2388775646686554],[0.26458829641342163],[0.9355729222297668],[0.2399720698595047],[0.26608219742774963],[0.8974841237068176],[0.2388073056936264],[0.9387422204017639],[0.9060559272766113],[0.9349554777145386],[0.9362881183624268],[0.9114983081817627],[0.9334952235221863],[0.9156296849250793],[0.9043573141098022],[0.9187285900115967],[0.948788583278656],[0.8989868760108948],[0.9309332370758057]
167,,[0.9280756115913391],[0.8824915289878845],[0.7839259505271912],[0.7841440439224243],[0.9213589429855347],[0.7841743230819702],[0.7856678366661072],[0.9304218292236328],[0.7847018837928772],[0.7905377745628357],[0.9271127581596375],[0.7839986681938171],[0.7848110795021057],[0.9503085017204285],[0.7863585352897644],[0.5077324509620667],[0.0808069109916687],[0.06348983943462372],[0.9204111099243164],[0.8458747267723083],[0.9082443118095398],[0.06825687736272812],[0.0],[0.0]
168,,[0.25858163833618164],[0.9185064435005188],[0.22860099375247955],[0.2599254846572876],[0.9404814839363098],[0.22887645661830902],[0.2610263228416443],[0.9387012720108032],[0.23278242349624634],[0.9274751543998718],[0.025561580434441566],[0.24024207890033722],[0.9269976615905762],[0.9210553169250488],[0.9346354007720947],[0.926032543182373],[0.9215885996818542],[0.9334575533866882],[0.933020293712616],[0.9136136770248413],[0.9325245022773743],[0.924627423286438],[0.9053144454956055],[0.9256248474121094]
169,,[0.20887790620326996],[0.8256095051765442],[0.18415862321853638],[0.21117371320724487],[0.8697739839553833],[0.18434573709964752],[0.21180541813373566],[0.8430019021034241],[0.18570083379745483],[0.20931056141853333],[0.8315935730934143],[0.18416287004947662],[0.9032411575317383],[0.8405483365058899],[0.897552490234375],[0.8757288455963135],[0.8658503890037537],[0.8820684552192688],[0.9082840085029602],[0.8416360020637512],[0.8792023062705994],[0.9143345952033997],[0.23834197223186493],[0.9139673709869385]
170,,[0.27195003628730774],[0.8945539593696594],[0.252063512802124],[0.27143165469169617],[0.9158677458763123],[0.2520942986011505],[0.27233004570007324],[0.9106661677360535],[0.25278520584106445],[0.27036839723587036],[0.9204312562942505],[0.25166091322898865],[0.890051543712616],[0.9186360836029053],[0.9148546457290649],[0.9100160002708435],[0.9156979322433472],[0.9232224225997925],[0.905464768409729],[0.8670288324356079],[0.9117012619972229],[0.8643149733543396],[0.9180756211280823],[0.89476478099823]
171,,[0.885621964931488],[0.3760650157928467],[0.48205119371414185],[0.6641303300857544],[0.9206445813179016],[0.4781044125556946],[0.7695536613464355],[0.9231235384941101],[0.4816958010196686],[0.9035674333572388],[0.7307159900665283],[0.4833430051803589],[0.941402018070221],[0.8855445981025696],[0.8939282298088074],[0.9195698499679565],[0.8541120290756226],[0.8855041265487671],[0.9397924542427063],[0.8775913119316101],[0.8976633548736572],[0.6436851024627686],[0.3388051688671112],[0.35378050804138184]
172,,[0.4558880031108856],[0.5380978584289551],[0.4557115435600281],[0.45653218030929565],[0.6132580637931824],[0.4563891291618347],[0.4563891291618347],[0.612930953502655],[0.4564785063266754],[0.45626401901245117],[0.739847719669342],[0.4558357894420624],[0.8632529973983765],[0.7791122198104858],[0.8857665657997131],[0.8504959344863892],[0.604327917098999],[0.8769248723983765],[0.8371121287345886],[0.7309232950210571],[0.7383209466934204],[0.7062380909919739],[0.6327609419822693],[0.6019172072410583]
173,,[0.7883899211883545],[0.35709354281425476],[0.4182552993297577],[0.4293830692768097],[0.6917049288749695],[0.41783303022384644],[0.48258885741233826],[0.6695840358734131],[0.4178733825683594],[0.7815340757369995],[0.3582901954650879],[0.418185830116272],[0.921678900718689],[0.8160061836242676],[0.8622172474861145],[0.9247951507568359],[0.7849444150924683],[0.8161675333976746],[0.9410319328308105],[0.8146734237670898],[0.85057532787323],[0.7733232378959656],[0.6970580816268921],[0.7135615348815918]
174,,[0.5719521641731262],[0.7741696238517761],[0.4361109137535095],[0.4374159276485443],[0.5925319790840149],[0.013319632969796658],[0.5305617451667786],[0.6755525469779968],[0.43629738688468933],[0.5858705043792725],[0.05965515971183777],[0.43698686361312866],[0.8697991967201233],[0.8210451602935791],[0.8308397531509399],[0.8412083983421326],[0.8169711232185364],[0.8635898232460022],[0.8855656385421753],[0.8001556396484375],[0.8051525354385376],[0.881538450717926],[0.8199760317802429],[0.8255133628845215]
175,,[0.5089744925498962],[0.7730974555015564],[0.5068939924240112],[0.5082370638847351],[0.6556117534637451],[0.5068782567977905],[0.5751549601554871],[0.7034023404121399],[0.506854236125946],[0.5326604843139648],[0.7168442010879517],[0.5070403814315796],[0.9618059992790222],[0.8397853970527649],[0.8760774731636047],[0.8916866183280945],[0.7492170929908752],[0.8693259358406067],[0.8228604793548584],[0.7663255929946899],[0.8193209767341614],[0.8341102600097656],[0.7048417925834656],[0.7895442247390747]
176,,[0.9434626698493958],[0.12862318754196167],[0.4638381600379944],[0.7509163618087769],[0.790604293346405],[0.4638217091560364],[0.6803382635116577],[0.8991286754608154],[0.46453142166137695],[0.5435759425163269],[0.8567652702331543],[0.46307650208473206],[0.9335687756538391],[0.8478139638900757],[0.909244954586029],[0.927821159362793],[0.8107026815414429],[0.8874614834785461],[0.8458974957466125],[0.5606735348701477],[0.788898766040802],[0.8861896991729736],[0.7815366983413696],[0.8347821831703186]
177,,[0.8706120252609253],[0.7534372806549072],[0.4722919166088104],[0.47196507453918457],[0.8551211357116699],[0.47255849838256836],[0.4739467203617096],[0.8932523727416992],[0.47290611267089844],[0.5214962363243103],[0.8205426931381226],[0.47164514660835266],[0.9265531897544861],[0.7999111413955688],[0.8920598030090332],[0.9188873171806335],[0.7608579397201538],[0.8525100350379944],[0.016525913029909134],[0.013175885193049908],[0.01585545763373375],[0.016810687258839607],[0.01276463270187378],[0.012675635516643524]
178,,[0.7322834730148315],[0.9494302272796631],[0.04010673239827156],[0.7894885540008545],[0.9468047022819519],[0.040165290236473083],[0.8811630606651306],[0.9471050500869751],[0.04039900377392769],[0.7688068151473999],[0.9468047022819519],[0.04010452330112457],[0.946185290813446],[0.9422731995582581],[0.9564606547355652],[0.938279926776886],[0.9437880516052246],[0.9562171697616577],[0.9532967209815979],[0.9417685270309448],[0.9581428170204163],[0.9571823477745056],[0.9357864260673523],[0.9539985656738281]
