,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
0,,[0.9287254214286804],[0.04126415029168129],[0.6500499248504639],[0.9311990737915039],[0.9047939777374268],[0.6438897848129272],[0.9340425729751587],[0.9154091477394104],[0.6441969275474548],[0.9294028878211975],[0.2404012233018875],[0.6489198803901672],[0.939308762550354],[0.9225767850875854],[0.9280580282211304],[0.9399027228355408],[0.9225925207138062],[0.9282265305519104],[0.9387126564979553],[0.9237781763076782],[0.9292347431182861],[0.6711135506629944],[0.03589162975549698],[0.07171548157930374]
1,,[0.9731027483940125],[0.9555712938308716],[0.13450871407985687],[0.9699693918228149],[0.9547792673110962],[0.1364709585905075],[0.969273567199707],[0.9563603401184082],[0.5346086025238037],[0.9651892781257629],[0.9403854012489319],[0.13619567453861237],[0.9715644121170044],[0.9532102346420288],[0.9614134430885315],[0.9726394414901733],[0.9546089768409729],[0.9624652862548828],[0.9692407846450806],[0.950195848941803],[0.9589666724205017],[0.9734410047531128],[0.9551697969436646],[0.9631215929985046]
2,,[0.9606990814208984],[0.7118905782699585],[0.5435981750488281],[0.9613047242164612],[0.9100921154022217],[0.7205929756164551],[0.9618274569511414],[0.9454694390296936],[0.7098580002784729],[0.9611046314239502],[0.45159095525741577],[0.6601190567016602],[0.9692516326904297],[0.9525597095489502],[0.9578408002853394],[0.969224214553833],[0.952774703502655],[0.9580687880516052],[0.932706892490387],[0.8482974171638489],[0.9086076617240906],[0.9695824384689331],[0.9546540975570679],[0.9607911109924316]
3,,[0.8612236976623535],[0.509026288986206],[0.8594207167625427],[0.858684241771698],[0.6945378184318542],[0.8583778738975525],[0.8599497675895691],[0.9065399169921875],[0.860448956489563],[0.6896957755088806],[0.28451621532440186],[0.8599887490272522],[0.9650034308433533],[0.7984674572944641],[0.96004718542099],[0.9599676728248596],[0.6681643724441528],[0.9361361265182495],[0.9646464586257935],[0.8389474749565125],[0.963414192199707],[0.6648245453834534],[0.19299376010894775],[0.4570194184780121]
4,,[0.173956036567688],[0.7548124194145203],[0.16300317645072937],[0.7486141324043274],[0.7142410278320312],[0.17480319738388062],[0.7722119688987732],[0.7333139777183533],[0.1748584508895874],[0.7496152520179749],[0.7158255577087402],[0.17463229596614838],[0.764876663684845],[0.7295649647712708],[0.7477423548698425],[0.764908492565155],[0.7287001013755798],[0.7464213967323303],[0.7649933695793152],[0.7279691696166992],[0.7447033524513245],[0.7650145292282104],[0.7327334880828857],[0.7455684542655945]
5,,[0.8683727383613586],[0.8119992613792419],[0.16768819093704224],[0.8747738003730774],[0.8247622847557068],[0.16763830184936523],[0.87986820936203],[0.8274075388908386],[0.16849689185619354],[0.8716745972633362],[0.8204948306083679],[0.16765500605106354],[0.8971825242042542],[0.8365484476089478],[0.8668029308319092],[0.8943296670913696],[0.8321391344070435],[0.8647435307502747],[0.8881139159202576],[0.8245021104812622],[0.8572256565093994],[0.8586711287498474],[0.7905807495117188],[0.8315064907073975]
6,,[0.9540440440177917],[0.9352333545684814],[0.5111013054847717],[0.9561063051223755],[0.9439448118209839],[0.5090650916099548],[0.956063985824585],[0.9431284070014954],[0.5079955458641052],[0.9538804888725281],[0.9232656955718994],[0.5113771557807922],[0.9592625498771667],[0.9472898840904236],[0.9510382413864136],[0.9593585133552551],[0.9475495219230652],[0.9515226483345032],[0.9598517417907715],[0.94892817735672],[0.9524804949760437],[0.9058082699775696],[0.06721068173646927],[0.7917776107788086]
7,,[0.9074152708053589],[0.6980317831039429],[0.38181525468826294],[0.9124853610992432],[0.7196648716926575],[0.3810862898826599],[0.9167465567588806],[0.8964730501174927],[0.38088810443878174],[0.9056199789047241],[0.6836402416229248],[0.38168585300445557],[0.9330753684043884],[0.9009979367256165],[0.9084311127662659],[0.929069459438324],[0.8831841945648193],[0.9008123874664307],[0.9335644841194153],[0.9038558602333069],[0.910088300704956],[0.8918974995613098],[0.07114667445421219],[0.07863450795412064]
8,,[0.8841071724891663],[0.34156733751296997],[0.3353523910045624],[0.8995615243911743],[0.8721487522125244],[0.33595600724220276],[0.9061369895935059],[0.8605656623840332],[0.3377804458141327],[0.8992513418197632],[0.8742650151252747],[0.3352012038230896],[0.9201644659042358],[0.8746281266212463],[0.8925909399986267],[0.9159711003303528],[0.8720812201499939],[0.8890863060951233],[0.9259288907051086],[0.8789631724357605],[0.896358072757721],[0.9007037281990051],[0.8377998471260071],[0.8602209687232971]
9,,[0.8288178443908691],[0.7998843789100647],[0.09733187407255173],[0.8593361377716064],[0.8156132698059082],[0.09711848944425583],[0.8392649292945862],[0.8112587928771973],[0.10105012357234955],[0.8482840061187744],[0.8116884827613831],[0.0972164049744606],[0.8760645985603333],[0.8186460137367249],[0.8522634506225586],[0.8684467077255249],[0.8160576224327087],[0.8415828347206116],[0.8616853952407837],[0.815150797367096],[0.8356503844261169],[0.8819897174835205],[0.8186637163162231],[0.8750088810920715]
10,,[0.8872876167297363],[0.8666762709617615],[0.43634700775146484],[0.8869926333427429],[0.8668128848075867],[0.4376351237297058],[0.8970376253128052],[0.8778706789016724],[0.38351359963417053],[0.8846123814582825],[0.8611629009246826],[0.43678778409957886],[0.8926904797554016],[0.8704836368560791],[0.8787348866462708],[0.892667829990387],[0.8704246282577515],[0.8786273002624512],[0.8747429847717285],[0.8288066387176514],[0.8570778965950012],[0.8029645085334778],[0.5136115550994873],[0.759208083152771]
11,,[0.9205112457275391],[0.8149147629737854],[0.4450157880783081],[0.9274846911430359],[0.8941443562507629],[0.4450700283050537],[0.924254298210144],[0.8976107239723206],[0.44534292817115784],[0.9189544320106506],[0.28470703959465027],[0.4449921250343323],[0.9368330240249634],[0.9107418656349182],[0.9195448160171509],[0.9367625713348389],[0.9107301235198975],[0.9183835983276367],[0.9398615956306458],[0.9099128246307373],[0.9194937944412231],[0.9352190494537354],[0.9130054712295532],[0.920546293258667]
12,,[0.7940495014190674],[0.7375103235244751],[0.3769751191139221],[0.81697678565979],[0.7658008337020874],[0.37695759534835815],[0.8188155889511108],[0.7636005878448486],[0.3778083920478821],[0.7935607433319092],[0.732429563999176],[0.37701013684272766],[0.8804921507835388],[0.7888808250427246],[0.8089567422866821],[0.8762899041175842],[0.7812396287918091],[0.7994205355644226],[0.8669515252113342],[0.7823448777198792],[0.8037670850753784],[0.8733313083648682],[0.7928022742271423],[0.8204383254051208]
13,,[0.9400378465652466],[0.9220541715621948],[0.3499160706996918],[0.9392693042755127],[0.9225419163703918],[0.35004183650016785],[0.9398380517959595],[0.9223960041999817],[0.3503185510635376],[0.936180591583252],[0.9053372740745544],[0.35003674030303955],[0.9430220127105713],[0.9223532676696777],[0.929882287979126],[0.9422955513000488],[0.9218475818634033],[0.9297067523002625],[0.9071450233459473],[0.8443964123725891],[0.8920547366142273],[0.9129782915115356],[0.8498189449310303],[0.8885520100593567]
14,,[0.7690173983573914],[0.6441059112548828],[0.04540514200925827],[0.9040534496307373],[0.8791091442108154],[0.27190837264060974],[0.9027065634727478],[0.877162516117096],[0.3261307179927826],[0.8953220248222351],[0.8600773811340332],[0.2722797989845276],[0.9186147451400757],[0.8877884149551392],[0.9018335938453674],[0.9188995361328125],[0.8884907364845276],[0.9020312428474426],[0.9139126539230347],[0.8734154105186462],[0.8921340703964233],[0.8816748261451721],[0.4246715307235718],[0.8442594408988953]
15,,[0.8226985335350037],[0.06463084369897842],[0.3882763385772705],[0.8864943981170654],[0.7243782877922058],[0.3875206708908081],[0.8463816046714783],[0.8648827075958252],[0.38747337460517883],[0.867454469203949],[0.5927852988243103],[0.3872578740119934],[0.8969834446907043],[0.8204966187477112],[0.8621112704277039],[0.8948200941085815],[0.8137184381484985],[0.8585035800933838],[0.8987887501716614],[0.8240635395050049],[0.8575369119644165],[0.8555017709732056],[0.7384470701217651],[0.8008489608764648]
16,,[0.8905133605003357],[0.838842511177063],[0.4958997368812561],[0.8963616490364075],[0.8680645227432251],[0.49234721064567566],[0.9100043177604675],[0.8915083408355713],[0.25423017144203186],[0.8910531401634216],[0.8502106666564941],[0.4946637749671936],[0.9026013612747192],[0.8776233792304993],[0.8915169835090637],[0.9002325534820557],[0.8759132027626038],[0.8890887498855591],[0.9028441309928894],[0.8699846267700195],[0.8884645104408264],[0.9006457924842834],[0.8668544888496399],[0.8875970244407654]
17,,[0.7476993203163147],[0.07270944118499756],[0.5333235263824463],[0.8339024782180786],[0.7907127141952515],[0.3882603049278259],[0.8531253933906555],[0.8031535744667053],[0.3923148512840271],[0.7511233687400818],[0.15195676684379578],[0.8507717847824097],[0.8964270353317261],[0.7601361870765686],[0.8986104726791382],[0.8932393789291382],[0.7552700638771057],[0.8771716356277466],[0.8976720571517944],[0.7569172382354736],[0.8930876851081848],[0.8921261429786682],[0.7840458750724792],[0.9124815464019775]
18,,[0.8762694597244263],[0.022055787965655327],[0.41327401995658875],[0.9026440978050232],[0.8226656317710876],[0.413722962141037],[0.9184262752532959],[0.8785572648048401],[0.4138242304325104],[0.8858526945114136],[0.7805759310722351],[0.41320353746414185],[0.9353657960891724],[0.8885229229927063],[0.910773515701294],[0.9322559833526611],[0.8833341002464294],[0.9082815051078796],[0.9258197546005249],[0.8376272916793823],[0.8714483380317688],[0.9380478262901306],[0.32141751050949097],[0.882552981376648]
19,,[0.8134780526161194],[0.6822871565818787],[0.5870295166969299],[0.7325452566146851],[0.8040879964828491],[0.5869701504707336],[0.5917314887046814],[0.818682074546814],[0.5870795845985413],[0.8012560606002808],[0.6502112150192261],[0.5874136090278625],[0.8340949416160583],[0.7913561463356018],[0.8079125285148621],[0.8325852751731873],[0.7903468012809753],[0.8066024780273438],[0.83506178855896],[0.792120635509491],[0.8129273653030396],[0.8140453696250916],[0.7519726753234863],[0.7791595458984375]
20,,[0.8450725674629211],[0.8137298822402954],[0.3061157166957855],[0.8646993637084961],[0.8379687070846558],[0.3057933449745178],[0.8475625514984131],[0.8272458910942078],[0.3067373037338257],[0.8448929190635681],[0.8095627427101135],[0.3062203526496887],[0.8659301400184631],[0.8219310641288757],[0.8412793874740601],[0.8687964677810669],[0.8235484957695007],[0.8432803153991699],[0.8548349142074585],[0.8111814260482788],[0.8279634118080139],[0.8453696370124817],[0.7697301506996155],[0.7975980639457703]
21,,[0.5730019211769104],[0.3477593660354614],[0.5078001618385315],[0.5705849528312683],[0.7307150363922119],[0.5073565244674683],[0.5324665904045105],[0.6743102669715881],[0.5071941614151001],[0.5666503310203552],[0.6116223931312561],[0.5075609683990479],[0.7895859479904175],[0.7249445915222168],[0.7882986068725586],[0.8669178485870361],[0.544023871421814],[0.7970693111419678],[0.7606361508369446],[0.7698438763618469],[0.7764167785644531],[0.8323137164115906],[0.8009981513023376],[0.8367783427238464]
22,,[0.9056389927864075],[0.8888819217681885],[0.33359208703041077],[0.9140739440917969],[0.8942865133285522],[0.33389490842819214],[0.9192084074020386],[0.9082127213478088],[0.334185391664505],[0.9013241529464722],[0.8989686369895935],[0.3334074020385742],[0.9240346550941467],[0.9080124497413635],[0.9141072630882263],[0.9279629588127136],[0.9025713205337524],[0.9147998690605164],[0.9066186547279358],[0.8967100381851196],[0.8998259902000427],[0.89883953332901],[0.8381679654121399],[0.8665102124214172]
23,,[0.8266843557357788],[0.6832481622695923],[0.705416202545166],[0.7388155460357666],[0.7935419678688049],[0.7047651410102844],[0.7059380412101746],[0.8412233591079712],[0.7047640681266785],[0.6990489363670349],[0.02462538704276085],[0.705642819404602],[0.7613598704338074],[0.8550142049789429],[0.8217291235923767],[0.7425399422645569],[0.8117220997810364],[0.7698253989219666],[0.8023302555084229],[0.8461616039276123],[0.8401016592979431],[0.8903873562812805],[0.8290280699729919],[0.8659245371818542]
24,,[0.8395692110061646],[0.019023271277546883],[0.3258713483810425],[0.9103041887283325],[0.8330079913139343],[0.32534509897232056],[0.9076293110847473],[0.8291133642196655],[0.3263569176197052],[0.8490071296691895],[0.7502649426460266],[0.32568106055259705],[0.9402188658714294],[0.8865200281143188],[0.9158769845962524],[0.9377778768539429],[0.8808885812759399],[0.9119163155555725],[0.9052228927612305],[0.8602039813995361],[0.8789658546447754],[0.7725814580917358],[0.8744232654571533],[0.22204767167568207]
25,,[0.9274899959564209],[0.013503109104931355],[0.9327641725540161],[0.9337892532348633],[0.9155381917953491],[0.38191547989845276],[0.9392415285110474],[0.9233843088150024],[0.34275391697883606],[0.9313775897026062],[0.0349574014544487],[0.4465765655040741],[0.9436800479888916],[0.9234752655029297],[0.9318950772285461],[0.9436504244804382],[0.9227840304374695],[0.9316347241401672],[0.9299296736717224],[0.8897386193275452],[0.9126788973808289],[0.8232388496398926],[0.10228843241930008],[0.7926812171936035]
26,,[0.9612933993339539],[0.866990864276886],[0.5654210448265076],[0.9634538888931274],[0.9364328980445862],[0.7428775429725647],[0.9639576077461243],[0.9295070171356201],[0.9667122960090637],[0.9618501663208008],[0.3688623011112213],[0.6884952783584595],[0.9664361476898193],[0.9535464644432068],[0.9604873061180115],[0.9660433530807495],[0.9499691128730774],[0.9593386054039001],[0.9617573618888855],[0.9222891926765442],[0.029156289994716644],[0.9207940101623535],[0.7433171272277832],[0.8735689520835876]
27,,[0.5731167197227478],[0.5422636866569519],[0.7133045792579651],[0.715624988079071],[0.4619169235229492],[0.7131178975105286],[0.7142464518547058],[0.43918585777282715],[0.7132241725921631],[0.49146467447280884],[0.0039748698472976685],[0.7145640254020691],[0.6128211617469788],[0.6297879815101624],[0.5413362383842468],[0.774118185043335],[0.6308075189590454],[0.543549656867981],[0.7998067736625671],[0.6410456299781799],[0.5321456789970398],[0.5524104237556458],[0.5113680362701416],[0.4975314140319824]
28,,[0.622428834438324],[0.05650540441274643],[0.5334184765815735],[0.5441350340843201],[0.7284584641456604],[0.5337658524513245],[0.5341187119483948],[0.8616861701011658],[0.5333566069602966],[0.8597652912139893],[0.6388540267944336],[0.5334779620170593],[0.8692607879638672],[0.684028148651123],[0.8146024942398071],[0.8635681867599487],[0.6396650075912476],[0.7985522747039795],[0.8633794188499451],[0.6728094220161438],[0.8151875734329224],[0.8395649790763855],[0.753628671169281],[0.8707973957061768]
29,,[0.7216804623603821],[0.23403634130954742],[0.5070441365242004],[0.5281378030776978],[0.7994247078895569],[0.5026934146881104],[0.5277268290519714],[0.8303058743476868],[0.5033791661262512],[0.6318399310112],[0.3895280063152313],[0.508303701877594],[0.8809744119644165],[0.5489329695701599],[0.8202422261238098],[0.8675971627235413],[0.11924420297145844],[0.814539909362793],[0.8339961767196655],[0.0898604691028595],[0.7604501247406006],[0.8891102075576782],[0.6369367241859436],[0.8314014077186584]
30,,[0.9395268559455872],[0.9192978143692017],[0.3474534749984741],[0.9406253695487976],[0.9246561527252197],[0.3468984365463257],[0.9385855197906494],[0.9237461090087891],[0.34490230679512024],[0.9399568438529968],[0.0003544882929418236],[0.3786129653453827],[0.9447942972183228],[0.927584171295166],[0.9336085319519043],[0.9446636438369751],[0.9275315403938293],[0.9333953261375427],[0.9426430463790894],[0.9243254065513611],[0.9325717687606812],[0.9433690309524536],[0.9268226027488708],[0.9329924583435059]
31,,[0.9149264693260193],[0.5520884990692139],[0.6451497077941895],[0.9176942110061646],[0.5989198684692383],[0.6900573968887329],[0.928520917892456],[0.8955723643302917],[0.6472326517105103],[0.914312481880188],[0.33548009395599365],[0.6457507014274597],[0.9481558203697205],[0.9145018458366394],[0.9257280230522156],[0.9491040110588074],[0.9142401814460754],[0.924773097038269],[0.936799943447113],[0.8918504118919373],[0.9088838696479797],[0.8353428244590759],[0.7809567451477051],[0.05391695350408554]
32,,[0.9536963105201721],[0.800537645816803],[0.7433308959007263],[0.7495622038841248],[0.9538130164146423],[0.7432094216346741],[0.7591062784194946],[0.9502983093261719],[0.745232880115509],[0.950156033039093],[0.651624858379364],[0.7435070276260376],[0.9294953942298889],[0.9571793675422668],[0.9621654152870178],[0.9508951306343079],[0.9556286931037903],[0.96075439453125],[0.9632131457328796],[0.9533782601356506],[0.9611222743988037],[0.8122329115867615],[0.0006001518340781331],[0.0006614152807742357]
33,,[0.7990992069244385],[0.7596574425697327],[0.6094357371330261],[0.5926622152328491],[0.7875350117683411],[0.6066573262214661],[0.6263328194618225],[0.7911704182624817],[0.6044151186943054],[0.003004621947184205],[0.0015636403113603592],[0.7966338396072388],[0.8285516500473022],[0.8053575754165649],[0.2211085557937622],[0.826755940914154],[0.8014432787895203],[0.8111105561256409],[0.8195414543151855],[0.7949378490447998],[0.8026261925697327],[0.7963301539421082],[0.7493331432342529],[0.19575798511505127]
34,,[0.2501404881477356],[0.2160671353340149],[0.6841720938682556],[0.8154752254486084],[0.48524683713912964],[0.8145620822906494],[0.6960631608963013],[0.8038382530212402],[0.5410508513450623],[0.8123042583465576],[0.444368839263916],[0.7090597748756409],[0.8314341902732849],[0.8176081776618958],[0.22819045186042786],[0.8309075236320496],[0.8169064521789551],[0.257152795791626],[0.7588299512863159],[0.8203792572021484],[0.2331620454788208],[0.8153822422027588],[0.009089252911508083],[0.18516026437282562]
35,,[0.9391921162605286],[0.0018671553116291761],[0.8428091406822205],[0.9474822878837585],[0.9344510436058044],[0.32847583293914795],[0.9471356272697449],[0.9327707886695862],[0.35053035616874695],[0.9424698948860168],[0.9130678772926331],[0.3629676103591919],[0.9510607719421387],[0.9346942901611328],[0.9396233558654785],[0.951167643070221],[0.9345598220825195],[0.9397804737091064],[0.9504218101501465],[0.9227268099784851],[0.9386060833930969],[0.9277991056442261],[0.5849214196205139],[0.9030612111091614]
36,,[0.6023244857788086],[0.29959842562675476],[0.4139479100704193],[0.42981472611427307],[0.7431158423423767],[0.4297431707382202],[0.6118022799491882],[0.6689042448997498],[0.430641233921051],[0.6375898122787476],[0.0011526922462508082],[0.37668877840042114],[0.733055830001831],[0.6293649077415466],[0.6680313944816589],[0.7302212119102478],[0.6389071941375732],[0.6722086071968079],[0.7479872703552246],[0.6780470609664917],[0.7390151023864746],[0.841432511806488],[0.7263815402984619],[0.6678029894828796]
37,,[0.8977152109146118],[0.8167723417282104],[0.13181939721107483],[0.8988192081451416],[0.826439380645752],[0.13117212057113647],[0.9035258293151855],[0.8765625357627869],[0.13041113317012787],[0.8976532220840454],[0.8126164078712463],[0.13182209432125092],[0.9184322357177734],[0.8860935568809509],[0.8984273672103882],[0.9177102446556091],[0.8861094117164612],[0.8977048397064209],[0.9137565493583679],[0.8842818140983582],[0.8943794965744019],[0.8892120122909546],[0.8114287257194519],[0.8795797824859619]
38,,[0.7540334463119507],[0.21396812796592712],[0.508941650390625],[0.561438798904419],[0.7369064688682556],[0.5068904161453247],[0.859815239906311],[0.7107183933258057],[0.5090813040733337],[0.6595665812492371],[0.5466093420982361],[0.5141990780830383],[0.7820490002632141],[0.6679264903068542],[0.7290902137756348],[0.7959495186805725],[0.6648299694061279],[0.7190354466438293],[0.7982823848724365],[0.6694585084915161],[0.7275930047035217],[0.8334519863128662],[0.6934268474578857],[0.7630252838134766]
39,,[0.9213983416557312],[0.8637419939041138],[0.5917797088623047],[0.9293474555015564],[0.8930427432060242],[0.5931474566459656],[0.9295991659164429],[0.9121983051300049],[0.5914148092269897],[0.9091681838035583],[0.74051433801651],[0.5923435688018799],[0.9308446645736694],[0.8915532827377319],[0.9092605113983154],[0.9234374761581421],[0.8747137784957886],[0.9016463756561279],[0.9126887321472168],[0.8583804368972778],[0.8919380903244019],[0.8515611290931702],[0.3216613233089447],[0.7871546149253845]
40,,[0.9644443988800049],[0.9137489795684814],[0.6912211179733276],[0.9663046598434448],[0.9494385719299316],[0.6939697265625],[0.970632016658783],[0.956161618232727],[0.6960487961769104],[0.965062141418457],[0.7276821732521057],[0.6922145485877991],[0.9703730344772339],[0.9575544595718384],[0.9645711779594421],[0.970454752445221],[0.9575321078300476],[0.9649330973625183],[0.9687384963035583],[0.9029456973075867],[0.9543452858924866],[0.02535161003470421],[0.001492116367444396],[0.020763996988534927]
41,,[0.8351483941078186],[0.7375452518463135],[0.5821648836135864],[0.5821044445037842],[0.9395294189453125],[0.5819897651672363],[0.8571354150772095],[0.8049196004867554],[0.5849381685256958],[0.8007614612579346],[0.35420164465904236],[0.5821720361709595],[0.9493090510368347],[0.872093915939331],[0.907720685005188],[0.9493504166603088],[0.8674914836883545],[0.9085038900375366],[0.8642020225524902],[0.8747450709342957],[0.9197338223457336],[0.8626797199249268],[0.7183666825294495],[0.8049771189689636]
42,,[0.9198697805404663],[0.025499463081359863],[0.5618756413459778],[0.9379753470420837],[0.8732694983482361],[0.5608401298522949],[0.946899950504303],[0.9211722016334534],[0.5601754188537598],[0.9305450916290283],[0.740865170955658],[0.5608103275299072],[0.947051465511322],[0.9147655963897705],[0.928235650062561],[0.9454984068870544],[0.9116621613502502],[0.9233083128929138],[0.9365015029907227],[0.9254637956619263],[0.9430828094482422],[0.896983802318573],[0.8180091381072998],[0.8704113364219666]
43,,[0.8268596529960632],[0.7684850692749023],[0.4025095999240875],[0.8789800405502319],[0.8178889751434326],[0.4021872580051422],[0.8664774894714355],[0.8161325454711914],[0.4023175835609436],[0.8289739489555359],[0.7642455697059631],[0.40233415365219116],[0.8720861673355103],[0.8191746473312378],[0.8412258625030518],[0.8717172145843506],[0.818568766117096],[0.8411825895309448],[0.8750501871109009],[0.8194573521614075],[0.8445850610733032],[0.8582850694656372],[0.8048496842384338],[0.8233072757720947]
44,,[0.8860476613044739],[0.8335862755775452],[0.2300463616847992],[0.8956353664398193],[0.8664433360099792],[0.22994986176490784],[0.8877820372581482],[0.8531532883644104],[0.2310035079717636],[0.8720834255218506],[0.013988131657242775],[0.2304607629776001],[0.9101113677024841],[0.8720129132270813],[0.8881101012229919],[0.9088910818099976],[0.8691803216934204],[0.8855599761009216],[0.9139329195022583],[0.8764263987541199],[0.8925817012786865],[0.7948200106620789],[0.029592523351311684],[0.7743536233901978]
45,,[0.835324764251709],[0.012171427719295025],[0.7903626561164856],[0.801784336566925],[0.7700263261795044],[0.7998324036598206],[0.8041232824325562],[0.814957857131958],[0.800358772277832],[0.6650508046150208],[0.3794422745704651],[0.8021929264068604],[0.8673954010009766],[0.7845067977905273],[0.689001202583313],[0.8593882322311401],[0.7653729915618896],[0.8396313786506653],[0.8312356472015381],[0.7923537492752075],[0.8462090492248535],[0.7926345467567444],[0.28599312901496887],[0.6717399954795837]
46,,[0.17290440201759338],[0.0164176132529974],[0.4506690204143524],[0.5811591744422913],[0.6449622511863708],[0.4425615668296814],[0.7058666348457336],[0.6637240052223206],[0.44199296832084656],[0.49189236760139465],[0.017210079357028008],[0.45556768774986267],[0.8389361500740051],[0.7006080150604248],[0.8268852233886719],[0.8523048162460327],[0.704557478427887],[0.8259114027023315],[0.8319916129112244],[0.6905174851417542],[0.8185407519340515],[0.7334796190261841],[0.5022539496421814],[0.6482264995574951]
47,,[0.7532075643539429],[0.5874239206314087],[0.2856658101081848],[0.8745589256286621],[0.8269814252853394],[0.45286259055137634],[0.8930380344390869],[0.8598498106002808],[0.45024818181991577],[0.8559941649436951],[0.5377485156059265],[0.4369199275970459],[0.9025529026985168],[0.869405210018158],[0.8778698444366455],[0.9041092395782471],[0.8725458383560181],[0.8794021606445312],[0.9017286896705627],[0.8720531463623047],[0.8782529830932617],[0.7854993343353271],[0.5757051110267639],[0.20265504717826843]
48,,[0.9046462178230286],[0.06695020198822021],[0.8002204298973083],[0.9101530313491821],[0.8872107863426208],[0.7727418541908264],[0.9174946546554565],[0.894885241985321],[0.7692514657974243],[0.9059436917304993],[0.055850811302661896],[0.7805184721946716],[0.9342744946479797],[0.9079418182373047],[0.916500985622406],[0.8608089685440063],[0.9078167080879211],[0.14068040251731873],[0.933978796005249],[0.9067066311836243],[0.914266049861908],[0.8612565994262695],[0.9039473533630371],[0.12819701433181763]
49,,[0.6737481951713562],[0.015101218596100807],[0.7227659821510315],[0.8027422428131104],[0.7558883428573608],[0.7220101356506348],[0.7247734069824219],[0.8225927948951721],[0.7215040922164917],[0.6158205270767212],[0.07866210490465164],[0.7288392782211304],[0.8763198852539062],[0.8782173991203308],[0.9130425453186035],[0.8298631906509399],[0.8835281133651733],[0.8480615019798279],[0.8467198014259338],[0.885915994644165],[0.8917190432548523],[0.7639135122299194],[0.5665184259414673],[0.7682394981384277]
50,,[0.8156288862228394],[0.43983229994773865],[0.3551880419254303],[0.8709167838096619],[0.8290728330612183],[0.355084091424942],[0.9083393812179565],[0.8320788145065308],[0.35493719577789307],[0.8181489109992981],[0.4542944133281708],[0.3551592230796814],[0.8873921632766724],[0.8373540043830872],[0.8625268936157227],[0.8819106221199036],[0.8265756964683533],[0.8563426733016968],[0.8707919716835022],[0.8097415566444397],[0.8390307426452637],[0.8587088584899902],[0.7864606380462646],[0.8256186842918396]
51,,[0.855198085308075],[0.813774049282074],[0.5992850661277771],[0.6335138082504272],[0.8502438068389893],[0.5988168716430664],[0.8659166693687439],[0.8504356741905212],[0.5991947650909424],[0.8540645837783813],[0.811424195766449],[0.5995560884475708],[0.8883019685745239],[0.8501589298248291],[0.8584960699081421],[0.886174738407135],[0.8501173853874207],[0.857507586479187],[0.8918954730033875],[0.8502964377403259],[0.8594292998313904],[0.8702625036239624],[0.8507952690124512],[0.8549153804779053]
52,,[0.8249073624610901],[0.7379499077796936],[0.6743406057357788],[0.8368229866027832],[0.7927488088607788],[0.6741111874580383],[0.8244414329528809],[0.8198340535163879],[0.6738163828849792],[0.8223845958709717],[0.6652430891990662],[0.6742866635322571],[0.895906925201416],[0.82630455493927],[0.8419619202613831],[0.871779203414917],[0.8282116651535034],[0.8453075289726257],[0.8429282307624817],[0.8091030716896057],[0.8213269114494324],[0.8353002667427063],[0.7695459723472595],[0.7963503003120422]
53,,[0.9059610962867737],[0.02525194175541401],[0.3390635550022125],[0.9051918387413025],[0.49648845195770264],[0.3481273949146271],[0.9091825485229492],[0.882051408290863],[0.34181591868400574],[0.9056071639060974],[0.49628153443336487],[0.33776262402534485],[0.9179406762123108],[0.898201584815979],[0.9064781069755554],[0.9176120758056641],[0.8977314233779907],[0.9061909317970276],[0.9167922139167786],[0.8985694050788879],[0.9061765670776367],[0.9201620817184448],[0.9041621088981628],[0.910432755947113]
54,,[0.6484618186950684],[0.29859665036201477],[0.6516733765602112],[0.651784360408783],[0.7803694605827332],[0.6507387161254883],[0.680767297744751],[0.758207380771637],[0.6513354182243347],[0.7301458120346069],[0.4590083360671997],[0.6519400477409363],[0.847903847694397],[0.7578158974647522],[0.802966833114624],[0.854086697101593],[0.756090521812439],[0.789543092250824],[0.8568183183670044],[0.7599517107009888],[0.7977501153945923],[0.8567801117897034],[0.7596255540847778],[0.7846068739891052]
55,,[0.5633265376091003],[0.8653350472450256],[0.6035982966423035],[0.6048118472099304],[0.7624818086624146],[0.6036049127578735],[0.6049169301986694],[0.8964071869850159],[0.6034848093986511],[0.6277225017547607],[0.576225996017456],[0.604516863822937],[0.9354109168052673],[0.7726376056671143],[0.8559061884880066],[0.9247630834579468],[0.7682254910469055],[0.8593639135360718],[0.8524684906005859],[0.6594129204750061],[0.748956024646759],[0.8725743889808655],[0.7530474662780762],[0.8139654397964478]
