,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
32,,[0.7015793919563293],[0.8643360733985901],[0.029365308582782745],[0.8657360672950745],[0.8972927927970886],[0.029383566230535507],[0.7059213519096375],[0.8604886531829834],[0.02883102558553219],[0.6766355037689209],[0.8612675070762634],[0.029385026544332504],[0.8559383749961853],[0.86307293176651],[0.8773624897003174],[0.8570184111595154],[0.8645848035812378],[0.8787062168121338],[0.8582208752632141],[0.8647558689117432],[0.8829441070556641],[0.8577229976654053],[0.8647481799125671],[0.8802378177642822]
33,,[0.8865254521369934],[0.8996779918670654],[0.028453197330236435],[0.885473906993866],[0.8991183638572693],[0.027648624032735825],[0.8838648796081543],[0.8941497206687927],[0.028391364961862564],[0.8860477209091187],[0.9005164504051208],[0.02843489684164524],[0.8823073506355286],[0.8918665051460266],[0.9011510014533997],[0.8828844428062439],[0.8923391699790955],[0.9016157388687134],[0.8834609389305115],[0.8933776617050171],[0.9026369452476501],[0.8823073506355286],[0.891582727432251],[0.9006857872009277]
34,,[0.9609649777412415],[0.6369722485542297],[0.629285454750061],[0.9621838331222534],[0.9645081162452698],[0.6373538374900818],[0.9594786167144775],[0.9640945792198181],[0.6384599208831787],[0.9608607292175293],[0.6369715929031372],[0.6150751709938049],[0.9563644528388977],[0.961435854434967],[0.9676450490951538],[0.9570191502571106],[0.9622783064842224],[0.9684340357780457],[0.9583800435066223],[0.9641018509864807],[0.9700300693511963],[0.012394587509334087],[0.012113870121538639],[0.7248252630233765]
35,,[0.8463107943534851],[0.9630722999572754],[0.11054530739784241],[0.8789056539535522],[0.9628917574882507],[0.11128675192594528],[0.9619895219802856],[0.9644165635108948],[0.5413491129875183],[0.9626906514167786],[0.960037887096405],[0.11022543907165527],[0.960033118724823],[0.9629553556442261],[0.9660941958427429],[0.9606402516365051],[0.9628434181213379],[0.9663059711456299],[0.9133869409561157],[0.9572218656539917],[0.9633235335350037],[0.6902440190315247],[0.7533636093139648],[0.893020510673523]
36,,[0.7361367344856262],[0.657492995262146],[0.4211304783821106],[0.8588035106658936],[0.5541523098945618],[0.4211331009864807],[0.889514148235321],[0.5550743341445923],[0.4216199219226837],[0.2405620515346527],[0.7501848340034485],[0.4211331009864807],[0.7989563345909119],[0.8842477202415466],[0.9338651895523071],[0.8027867078781128],[0.8947827219963074],[0.9283586740493774],[0.7219944000244141],[0.8331278562545776],[0.9238856434822083],[0.2707984149456024],[0.8709996342658997],[0.8797487616539001]
37,,[0.9145728349685669],[0.7355503439903259],[0.06333236396312714],[0.9145249128341675],[0.75039142370224],[0.0638471469283104],[0.9088611602783203],[0.9180628657341003],[0.09070158004760742],[0.9144819378852844],[0.7358106374740601],[0.06265848129987717],[0.9101464152336121],[0.9181886315345764],[0.9252750873565674],[0.9073886871337891],[0.9153562784194946],[0.9237141013145447],[0.9063581824302673],[0.9156908392906189],[0.9227340221405029],[0.8332881331443787],[0.9036635160446167],[0.922274649143219]
38,,[0.8458953499794006],[0.8718911409378052],[0.030208595097064972],[0.8442307710647583],[0.8681732416152954],[0.03275727480649948],[0.8375241756439209],[0.8563272953033447],[0.03175586089491844],[0.8464491367340088],[0.8703007698059082],[0.0304701067507267],[0.8352712988853455],[0.8552380800247192],[0.8681732416152954],[0.834706723690033],[0.8552380800247192],[0.8681732416152954],[0.834706723690033],[0.8536003828048706],[0.8676401376724243],[0.8335759043693542],[0.8536003828048706],[0.8676401376724243]
39,,[0.7091187238693237],[0.8936905860900879],[0.019778748974204063],[0.727819561958313],[0.8955996632575989],[0.02717272751033306],[0.7178968787193298],[0.8952134251594543],[0.028725499287247658],[0.7104325890541077],[0.8927335739135742],[0.01963850110769272],[0.8779841065406799],[0.8933045268058777],[0.898685872554779],[0.8321838974952698],[0.8926407098770142],[0.8982188105583191],[0.7385686039924622],[0.8888888955116272],[0.8978195786476135],[0.7927756905555725],[0.8919739723205566],[0.8991918563842773]
40,,[0.3326156437397003],[0.44516754150390625],[0.8261821866035461],[0.40005695819854736],[0.6255192160606384],[0.8344389200210571],[0.5835540294647217],[0.8304640650749207],[0.8421052694320679],[0.8341456651687622],[0.8370500802993774],[0.04294497147202492],[0.6802999973297119],[0.7751946449279785],[0.8620775938034058],[0.6859976649284363],[0.7699336409568787],[0.8323913216590881],[0.7357593774795532],[0.8325657844543457],[0.8647212386131287],[0.5628275871276855],[0.702453076839447],[0.820034384727478]
41,,[0.855013906955719],[0.8346701264381409],[0.06148424744606018],[0.8581843376159668],[0.8330329060554504],[0.06298678368330002],[0.860662043094635],[0.8528978228569031],[0.6993064284324646],[0.8514914512634277],[0.8361421823501587],[0.06161493808031082],[0.8538559079170227],[0.8780722618103027],[0.9170044660568237],[0.8566415309906006],[0.8846377730369568],[0.9291384816169739],[0.8483819365501404],[0.8700506091117859],[0.8876147866249084],[0.8479012250900269],[0.8048719763755798],[0.8309948444366455]
42,,[0.9159932136535645],[0.18804658949375153],[0.027117900550365448],[0.9166666865348816],[0.43486905097961426],[0.03774934634566307],[0.9197921752929688],[0.9089403748512268],[0.12698569893836975],[0.9133946895599365],[0.1893039494752884],[0.027881823480129242],[0.9174083471298218],[0.9209311008453369],[0.9209233522415161],[0.9189706444740295],[0.9226711988449097],[0.9223778247833252],[0.9214931726455688],[0.923091471195221],[0.9242805242538452],[0.9122806787490845],[0.9250889420509338],[0.9300357103347778]
43,,[0.9231171607971191],[0.8554993271827698],[0.009039846248924732],[0.9245627522468567],[0.8589125871658325],[0.009115158580243587],[0.9187483787536621],[0.9309185147285461],[0.010590284131467342],[0.9231171607971191],[0.8558931946754456],[0.009036462754011154],[0.9158977270126343],[0.9260416626930237],[0.9388277530670166],[0.9158977270126343],[0.9251629710197449],[0.9387650489807129],[0.9140893220901489],[0.9260801672935486],[0.9388590455055237],[0.8204538822174072],[0.8572221994400024],[0.8893078565597534]
44,,[0.9376624822616577],[0.9448490142822266],[0.14197757840156555],[0.9360660910606384],[0.9445415735244751],[0.08063632249832153],[0.9356205463409424],[0.9434384703636169],[0.07805538922548294],[0.9356898665428162],[0.9443715810775757],[0.12598900496959686],[0.9336883425712585],[0.9464393854141235],[0.954917848110199],[0.9313760995864868],[0.9448460936546326],[0.9603445529937744],[0.923474907875061],[0.932978630065918],[0.9486225843429565],[0.8236255645751953],[0.866343080997467],[0.9110709428787231]
45,,[0.5306122303009033],[0.8003634214401245],[0.02123076841235161],[0.7862637639045715],[0.847533643245697],[0.019746573641896248],[0.8017585873603821],[0.8039036393165588],[0.020491736009716988],[0.012250454165041447],[0.82341068983078],[0.021211471408605576],[0.3434453010559082],[0.8472505211830139],[0.8581465482711792],[0.3096078932285309],[0.8365384340286255],[0.8509154319763184],[0.24952740967273712],[0.8384536504745483],[0.8298551440238953],[0.31602129340171814],[0.7427754998207092],[0.8070887327194214]
46,,[0.9310901761054993],[0.8706660270690918],[0.33215367794036865],[0.9104934930801392],[0.867649257183075],[0.3624712824821472],[0.9319601058959961],[0.8681530952453613],[0.4308440089225769],[0.9141177535057068],[0.8685190081596375],[0.3320006728172302],[0.915093719959259],[0.9278465509414673],[0.9372046589851379],[0.9150710701942444],[0.9318529963493347],[0.9441542029380798],[0.9208794832229614],[0.9372225999832153],[0.9470692276954651],[0.8650509119033813],[0.8608802556991577],[0.8616489171981812]
