,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
941,,[0.80580735206604],[0.934055507183075],[0.09154277294874191],[0.7079652547836304],[0.9195644855499268],[0.09267652034759521],[0.822857141494751],[0.9201483130455017],[0.11256080120801926],[0.42700108885765076],[0.9203956127166748],[0.09124964475631714],[0.9086639285087585],[0.935594379901886],[0.9426709413528442],[0.9067901372909546],[0.9347025156021118],[0.9425551891326904],[0.8913701772689819],[0.9171133637428284],[0.9374392628669739],[0.7596707344055176],[0.8338595628738403],[0.86524498462677]
942,,[0.007568826898932457],[0.8960821628570557],[0.923368513584137],[0.8824471235275269],[0.9095748662948608],[0.5836578607559204],[0.8838606476783752],[0.9166638255119324],[0.5995195508003235],[0.0026668752543628216],[0.901801347732544],[0.5905011892318726],[2.505535667296499e-05],[0.8990249633789062],[0.8828088045120239],[0.8101091384887695],[0.919996976852417],[0.9184640645980835],[0.06688228249549866],[0.9208330512046814],[0.9218102693557739],[0.8943657875061035],[0.9155767560005188],[0.9204127788543701]
943,,[0.817852258682251],[0.8616448640823364],[0.12497733533382416],[0.7895464301109314],[0.8402903079986572],[0.1277015209197998],[0.7984937429428101],[0.8539310693740845],[0.1587492674589157],[0.8070758581161499],[0.861778974533081],[0.1250266134738922],[0.8214237093925476],[0.8512567281723022],[0.8874204754829407],[0.8152239918708801],[0.8447096943855286],[0.8736899495124817],[0.8151018023490906],[0.8355879187583923],[0.8567068576812744],[0.816675066947937],[0.8447355031967163],[0.8785811066627502]
944,,[0.6484765410423279],[0.8293598294258118],[0.2741110324859619],[0.8383662700653076],[0.8725037574768066],[0.2742812931537628],[0.8169990181922913],[0.8482123017311096],[0.27511605620384216],[0.6243523955345154],[0.8292509913444519],[0.2741447389125824],[0.822660505771637],[0.8521760106086731],[0.8906174302101135],[0.8224084973335266],[0.8520107865333557],[0.8895766139030457],[0.8146008849143982],[0.8469326496124268],[0.8799188733100891],[0.7378203272819519],[0.798984706401825],[0.8418874740600586]
945,,[0.14603251218795776],[0.8509607315063477],[0.24216508865356445],[0.837576687335968],[0.8625439405441284],[0.24241234362125397],[0.7873486280441284],[0.852977454662323],[0.24420779943466187],[0.8249577283859253],[0.8598204255104065],[0.24222815036773682],[0.8504074215888977],[0.8768871426582336],[0.891529381275177],[0.8515012264251709],[0.8792417645454407],[0.8920029401779175],[0.8519124388694763],[0.8817629814147949],[0.8935526609420776],[0.7593111991882324],[0.7988662719726562],[0.8120421171188354]
946,,[0.8149409890174866],[0.8913677334785461],[0.8942548036575317],[0.8601621389389038],[0.8960083723068237],[0.893740177154541],[0.7811983227729797],[0.8853693008422852],[0.9056152701377869],[0.7589476704597473],[0.8847960829734802],[0.8942946195602417],[0.8794200420379639],[0.9046262502670288],[0.9312705993652344],[0.879287600517273],[0.9012999534606934],[0.9297873973846436],[0.23196476697921753],[0.8881979584693909],[0.9171229004859924],[0.06097816675901413],[0.8295542001724243],[0.9028891324996948]
947,,[0.30183446407318115],[0.8831532597541809],[0.960449755191803],[0.8406015038490295],[0.8870133757591248],[0.959368109703064],[0.853705883026123],[0.8971952199935913],[0.9616870880126953],[0.3383558392524719],[0.881276547908783],[0.9643405079841614],[0.8911823630332947],[0.9416640400886536],[0.9617081880569458],[0.8154274225234985],[0.9065049886703491],[0.9300118088722229],[0.8787010312080383],[0.926134467124939],[0.9562164545059204],[0.024050826206803322],[0.30788975954055786],[0.9471526145935059]
948,,[0.5285062789916992],[0.7113105654716492],[0.6300771236419678],[0.5578274130821228],[0.7505309581756592],[0.6257299780845642],[0.6198625564575195],[0.7590625286102295],[0.6335570216178894],[0.4578869044780731],[0.7161328792572021],[0.6240216493606567],[0.7336915731430054],[0.8039932250976562],[0.8231174349784851],[0.5052682161331177],[0.8071497678756714],[0.8283413648605347],[0.716151237487793],[0.7536141276359558],[0.8347715735435486],[0.18588851392269135],[0.8103333115577698],[0.7832807302474976]
949,,[0.12014094740152359],[0.8763765692710876],[0.22805288434028625],[0.8644052147865295],[0.8860666751861572],[0.22845155000686646],[0.8695250153541565],[0.8864067792892456],[0.2897113263607025],[0.86131751537323],[0.8830957412719727],[0.22818519175052643],[0.8635624647140503],[0.8793582320213318],[0.8927197456359863],[0.8621765375137329],[0.8778976202011108],[0.8907174468040466],[0.8630536198616028],[0.8790388107299805],[0.8921326398849487],[0.8384242653846741],[0.8713124394416809],[0.8874073624610901]
950,,[0.728106677532196],[0.8086140155792236],[0.2143367975950241],[0.7019636034965515],[0.7964267134666443],[0.21274644136428833],[0.7619951963424683],[0.8586803078651428],[0.21029072999954224],[0.5026741027832031],[0.6622467041015625],[0.21572750806808472],[0.7238867878913879],[0.8505781292915344],[0.9183217287063599],[0.7262630462646484],[0.8525137305259705],[0.9120065569877625],[0.7171482443809509],[0.8566213846206665],[0.9106207489967346],[0.4714896082878113],[0.7800038456916809],[0.6574309468269348]
951,,[0.8647921681404114],[0.5972346663475037],[0.3751016855239868],[0.9102379083633423],[0.9318684339523315],[0.37935763597488403],[0.8575683236122131],[0.9121047258377075],[0.4008598327636719],[0.8728539347648621],[0.5625956654548645],[0.37499725818634033],[0.9103649854660034],[0.9360508322715759],[0.9359431862831116],[0.9111737012863159],[0.9371762871742249],[0.9446787238121033],[0.9064640998840332],[0.9322366118431091],[0.9537073373794556],[0.9185299277305603],[0.9380645155906677],[0.9348431825637817]
952,,[0.6663801670074463],[0.7617689967155457],[0.6229421496391296],[0.7146090865135193],[0.8120746612548828],[0.6224535703659058],[0.6998036503791809],[0.7602725625038147],[0.6222451329231262],[0.5621861219406128],[0.7332457304000854],[0.6227362751960754],[0.7117288708686829],[0.7668975591659546],[0.861430823802948],[0.7199822664260864],[0.8043568134307861],[0.8288600444793701],[0.7036983370780945],[0.7265884280204773],[0.7997411489486694],[0.6920206546783447],[0.7826309204101562],[0.8321603536605835]
953,,[0.629909336566925],[0.7953782677650452],[0.5197287201881409],[0.7215905785560608],[0.5985081195831299],[0.5202089548110962],[0.6001638174057007],[0.7881575226783752],[0.521308422088623],[0.0011679428862407804],[0.5957289338111877],[0.5196888446807861],[0.7318923473358154],[0.7762138843536377],[0.8200397491455078],[0.7503637671470642],[0.7704460024833679],[0.8205372095108032],[0.5964639782905579],[0.7357017993927002],[0.7915765047073364],[0.6309179067611694],[0.7649310231208801],[0.8069840669631958]
954,,[0.05697900801897049],[0.8652818202972412],[0.8831713199615479],[0.18044723570346832],[0.8536611199378967],[0.8812637329101562],[0.7894188165664673],[0.8713206052780151],[0.8761439323425293],[0.002039657672867179],[0.8738062977790833],[0.8717618584632874],[0.8459212183952332],[0.8744114637374878],[0.8948413729667664],[0.7688670754432678],[0.8685423731803894],[0.8907731771469116],[0.8447967171669006],[0.875522792339325],[0.8949863910675049],[0.036786243319511414],[0.48145997524261475],[0.20911923050880432]
955,,[0.0010534663451835513],[0.8669699430465698],[0.654556930065155],[0.8677485585212708],[0.8866257071495056],[0.6180269122123718],[0.8647000789642334],[0.9356933236122131],[0.5958819389343262],[0.03040516935288906],[0.8671428561210632],[0.7444586157798767],[0.8698077201843262],[0.8790512084960938],[0.9407673478126526],[0.8699004054069519],[0.8808062672615051],[0.9408566951751709],[0.8694199919700623],[0.8863518834114075],[0.9363446831703186],[0.017679890617728233],[0.25506407022476196],[0.8975883722305298]
956,,[0.1385481357574463],[0.793907880783081],[0.6216108202934265],[0.7599315047264099],[0.7998979687690735],[0.8325434923171997],[0.7742771506309509],[0.8079274296760559],[0.8291072845458984],[0.09159556776285172],[0.7864480018615723],[0.8103303909301758],[0.7878320813179016],[0.8053134679794312],[0.8170787692070007],[0.7888390421867371],[0.8057324290275574],[0.8183426856994629],[0.7859299182891846],[0.8042121529579163],[0.8163673281669617],[0.7840617299079895],[0.7985580563545227],[0.8170706629753113]
957,,[0.5760549902915955],[0.88853919506073],[0.5361352562904358],[0.8430972099304199],[0.8925942182540894],[0.5906463861465454],[0.7980316877365112],[0.8920887112617493],[0.9085818529129028],[0.614375650882721],[0.8891088366508484],[0.538155734539032],[0.8839983940124512],[0.8997024297714233],[0.862088680267334],[0.8858353495597839],[0.9005523324012756],[0.8407788276672363],[0.8817284107208252],[0.8981696963310242],[0.9140270352363586],[0.04141256585717201],[0.8693611025810242],[0.7933594584465027]
958,,[0.00462347874417901],[0.7465083003044128],[0.7118136882781982],[0.7155762314796448],[0.8076701760292053],[0.7110893130302429],[0.31107011437416077],[0.8044354915618896],[0.7112494707107544],[0.5899326801300049],[0.7323318719863892],[0.712020993232727],[0.6523252725601196],[0.7682316303253174],[0.8414727449417114],[0.6483820676803589],[0.7550932168960571],[0.8403363823890686],[0.6424365043640137],[0.7902466058731079],[0.8626642227172852],[0.6402446627616882],[0.7537487149238586],[0.8333478569984436]
959,,[0.38682684302330017],[0.318319708108902],[0.3286685049533844],[0.282421350479126],[0.48959770798683167],[0.3302418887615204],[0.42216071486473083],[0.3289189636707306],[0.3390685021877289],[0.3598443269729614],[0.3979624807834625],[0.4323146343231201],[0.5061734318733215],[0.7725523114204407],[0.8120163083076477],[0.5483624935150146],[0.7728314399719238],[0.8080876469612122],[0.5593465566635132],[0.7744941711425781],[0.8020557761192322],[0.446323424577713],[0.7321643233299255],[0.8024953603744507]
960,,[0.013641802594065666],[0.876556932926178],[0.5378912091255188],[0.8831596970558167],[0.7750545740127563],[0.5362863540649414],[0.8268023133277893],[0.9174103140830994],[0.5362081527709961],[0.0478922575712204],[0.8987177014350891],[0.5378386974334717],[0.3769395351409912],[0.8893545866012573],[0.9228623509407043],[0.31560155749320984],[0.8897073864936829],[0.9222944974899292],[0.020130056887865067],[0.8909590840339661],[0.8097545504570007],[0.04672585055232048],[0.8742257952690125],[0.9144773483276367]
961,,[0.24171531200408936],[0.8490220904350281],[0.2597343921661377],[0.8120060563087463],[0.8482534289360046],[0.7960155010223389],[0.8026372194290161],[0.8448968529701233],[0.8835225701332092],[0.045758869498968124],[0.06439397484064102],[0.8505212664604187],[0.8393662571907043],[0.8569188117980957],[0.8793019652366638],[0.8406646251678467],[0.8592390418052673],[0.8828244209289551],[0.8417879343032837],[0.8601886630058289],[0.8844020962715149],[0.8425770998001099],[0.8491334915161133],[0.8698430061340332]
962,,[0.044553209096193314],[0.8289907574653625],[0.2459140419960022],[0.8017399907112122],[0.8419375419616699],[0.2540830373764038],[0.7988991737365723],[0.8429917693138123],[0.446712851524353],[0.7383891940116882],[0.8246720433235168],[0.24944479763507843],[0.790611743927002],[0.844160795211792],[0.8732562065124512],[0.7862216830253601],[0.8417647480964661],[0.8718174695968628],[0.7957246899604797],[0.8484171032905579],[0.8729173541069031],[0.7515996694564819],[0.813287615776062],[0.852173388004303]
963,,[0.6292514801025391],[0.7417656779289246],[0.22178441286087036],[0.626462459564209],[0.7360893487930298],[0.22202858328819275],[0.5303580164909363],[0.670596182346344],[0.38432377576828003],[0.5723705887794495],[0.7165566682815552],[0.22155214846134186],[0.7094255685806274],[0.8134706616401672],[0.8787482976913452],[0.7106324434280396],[0.8024333119392395],[0.8667275309562683],[0.6810259819030762],[0.7699262499809265],[0.8354818820953369],[0.6828184127807617],[0.7662414908409119],[0.8619060516357422]
964,,[0.0075204577296972275],[0.4467048645019531],[0.6153029203414917],[0.7896956205368042],[0.8530491590499878],[0.7657343149185181],[0.8199452757835388],[0.857394278049469],[0.6142262816429138],[0.758493959903717],[0.8432573676109314],[0.6143311858177185],[0.8324989080429077],[0.8581769466400146],[0.9059605598449707],[0.8295206427574158],[0.8546603322029114],[0.9007936120033264],[0.8318097591400146],[0.852131187915802],[0.9052433371543884],[0.8265132308006287],[0.8530980944633484],[0.8956196904182434]
965,,[0.9094187617301941],[0.9547103047370911],[0.2364792823791504],[0.8985398411750793],[0.9497437477111816],[0.23947356641292572],[0.8845046162605286],[0.9364611506462097],[0.4993525445461273],[0.8851214647293091],[0.9522672295570374],[0.23631379008293152],[0.9105319976806641],[0.9431149959564209],[0.966282069683075],[0.9146949648857117],[0.9485152363777161],[0.9643945097923279],[0.9220623970031738],[0.9585801959037781],[0.9683816432952881],[0.906069278717041],[0.9465309381484985],[0.9647191166877747]
966,,[0.055620670318603516],[0.7314785122871399],[0.3902260363101959],[0.7637291550636292],[0.5977763533592224],[0.39073967933654785],[0.7812153697013855],[0.6123002171516418],[0.3909510672092438],[0.5342705249786377],[0.7648449540138245],[0.39266490936279297],[0.7386218309402466],[0.823571503162384],[0.8461686372756958],[0.727015495300293],[0.8144468665122986],[0.8472883701324463],[0.6661138534545898],[0.754181444644928],[0.7998747229576111],[0.6143363118171692],[0.7313787341117859],[0.7608625292778015]
967,,[0.5302453637123108],[0.671938419342041],[0.2526669502258301],[0.6744644641876221],[0.7006568908691406],[0.252235472202301],[0.668468177318573],[0.698691725730896],[0.25298985838890076],[0.5289696455001831],[0.6705888509750366],[0.2525400221347809],[0.6662691831588745],[0.6820318698883057],[0.6978054642677307],[0.6668573617935181],[0.6827458739280701],[0.6984191536903381],[0.6674609184265137],[0.6844965219497681],[0.7000528573989868],[0.573025107383728],[0.6190088391304016],[0.6366744637489319]
968,,[0.408977746963501],[0.8252341747283936],[0.28297874331474304],[0.4388158321380615],[0.8056920170783997],[0.8361288905143738],[0.657812237739563],[0.832258403301239],[0.9006560444831848],[0.4069070518016815],[0.8249164819717407],[0.25786057114601135],[0.8127079010009766],[0.8362535834312439],[0.8647416234016418],[0.8110917806625366],[0.8351461291313171],[0.8634054064750671],[0.8134616613388062],[0.8360587954521179],[0.8646749258041382],[0.6258735656738281],[0.7909377217292786],[0.8339583277702332]
969,,[0.39631494879722595],[0.7822790145874023],[0.6870783567428589],[0.7709937691688538],[0.7826664447784424],[0.6868364810943604],[0.6061290502548218],[0.8402633666992188],[0.6876937747001648],[0.3541955351829529],[0.6846534013748169],[0.6870937347412109],[0.7679623961448669],[0.8891183733940125],[0.831229567527771],[0.7676942348480225],[0.8678038716316223],[0.8214545249938965],[0.7418121099472046],[0.8451338410377502],[0.9028140306472778],[0.719643771648407],[0.8153077960014343],[0.869106650352478]
970,,[0.7161571979522705],[0.8309692144393921],[0.03844089061021805],[0.7171267867088318],[0.8384302854537964],[0.03841934725642204],[0.7005524635314941],[0.7461144328117371],[0.10864659398794174],[0.7098734378814697],[0.8285506367683411],[0.03845089673995972],[0.803849458694458],[0.8391358852386475],[0.8679748177528381],[0.8044107556343079],[0.8396645188331604],[0.8697837591171265],[0.7957937717437744],[0.8304773569107056],[0.8571001291275024],[0.8039430379867554],[0.8374586701393127],[0.866001546382904]
971,,[0.014048213139176369],[0.6741320490837097],[0.7118237018585205],[0.7185903191566467],[0.7492494583129883],[0.5486177802085876],[0.6687533259391785],[0.7024263739585876],[0.698573648929596],[0.5902507901191711],[0.7013445496559143],[0.573395311832428],[0.7372019290924072],[0.7906257510185242],[0.8112515807151794],[0.719118595123291],[0.7703757882118225],[0.8201144337654114],[0.1331971138715744],[0.6540029644966125],[0.7673190236091614],[0.15894848108291626],[0.8143932819366455],[0.7651995420455933]
972,,[0.8342411518096924],[0.9050788283348083],[0.511501133441925],[0.8625743985176086],[0.898266613483429],[0.9390425682067871],[0.5822247862815857],[0.8876366019248962],[0.9140757918357849],[0.06765378266572952],[0.8905032873153687],[0.9383295178413391],[0.8879503607749939],[0.90479576587677],[0.9310176968574524],[0.8901252150535583],[0.9062588214874268],[0.9329903721809387],[0.8731682300567627],[0.8933362364768982],[0.9157513976097107],[0.7950822710990906],[0.835723876953125],[0.9027506113052368]
973,,[0.10934880375862122],[0.6625218391418457],[0.6600019931793213],[0.8249437212944031],[0.6620893478393555],[0.6599941849708557],[0.7515727281570435],[0.783878743648529],[0.6602093577384949],[0.0027341258246451616],[0.7524786591529846],[0.6599360704421997],[0.851926863193512],[0.8893113732337952],[0.8777174949645996],[0.8380844593048096],[0.856553852558136],[0.8659386038780212],[0.856459379196167],[0.8485450148582458],[0.8232706785202026],[0.829265296459198],[0.7935836315155029],[0.7854881286621094]
974,,[0.7564550638198853],[0.8324731588363647],[0.5569477677345276],[0.6869487762451172],[0.7565784454345703],[0.5573022365570068],[0.16409985721111298],[0.8252540230751038],[0.5573207139968872],[0.5324338674545288],[0.7422633171081543],[0.5571955442428589],[0.7406459450721741],[0.8158578276634216],[0.8645395040512085],[0.7438634634017944],[0.8184431195259094],[0.8654905557632446],[0.7746826410293579],[0.8474451303482056],[0.8875011801719666],[0.744440495967865],[0.8352912664413452],[0.878951370716095]
975,,[0.5213422179222107],[0.5978074073791504],[0.24407251179218292],[0.5424543619155884],[0.6591799259185791],[0.2442692369222641],[0.6953705549240112],[0.45612600445747375],[0.24427112936973572],[0.3402162790298462],[0.582050085067749],[0.24411945044994354],[0.5769364237785339],[0.6135280728340149],[0.7195343375205994],[0.5760774612426758],[0.6123135089874268],[0.7263514995574951],[0.5606210231781006],[0.6075618863105774],[0.7164928317070007],[0.5692341923713684],[0.602439284324646],[0.6912737488746643]
976,,[0.8697245121002197],[0.9265497922897339],[0.47177445888519287],[0.9074881672859192],[0.9270976185798645],[0.4732595682144165],[0.8763951063156128],[0.9209996461868286],[0.944978654384613],[0.8679476380348206],[0.925118088722229],[0.47164908051490784],[0.9085525274276733],[0.92866450548172],[0.946645200252533],[0.9063157439231873],[0.9258536100387573],[0.9415934085845947],[0.9139085412025452],[0.9357054233551025],[0.9567709565162659],[0.07172953337430954],[0.11478442698717117],[0.6645563244819641]
977,,[0.012846274301409721],[0.832378625869751],[0.32998842000961304],[0.8084227442741394],[0.84466952085495],[0.4938315451145172],[0.807015061378479],[0.8426273465156555],[0.5152646899223328],[0.7978437542915344],[0.8408825397491455],[0.35930514335632324],[0.8214626312255859],[0.846954882144928],[0.8665681481361389],[0.81480473279953],[0.8453532457351685],[0.87553471326828],[0.8183889389038086],[0.8410418033599854],[0.8611671328544617],[0.8092291951179504],[0.8357015252113342],[0.8509279489517212]
978,,[0.8535535335540771],[0.6919924020767212],[0.16892807185649872],[0.8693051338195801],[0.9029298424720764],[0.18938161432743073],[0.8466876149177551],[0.8957512974739075],[0.4499562382698059],[0.8487541675567627],[0.6760563254356384],[0.1688229739665985],[0.8545800447463989],[0.8975631594657898],[0.922285795211792],[0.8521482944488525],[0.8991225957870483],[0.9239257574081421],[0.8566458225250244],[0.8975073099136353],[0.9223055243492126],[0.7351043224334717],[0.7935195565223694],[0.8073991537094116]
979,,[0.6975708603858948],[0.8145191073417664],[0.04865242913365364],[0.7274525165557861],[0.83628249168396],[0.04918427765369415],[0.6922764182090759],[0.777619481086731],[0.9162312150001526],[0.6967794299125671],[0.8099142909049988],[0.04864010959863663],[0.8045336604118347],[0.856194794178009],[0.9052619934082031],[0.7955821752548218],[0.8470566868782043],[0.899360179901123],[0.813243567943573],[0.8650285005569458],[0.9130958318710327],[0.7486547827720642],[0.7906772494316101],[0.8289042711257935]
980,,[0.8927126526832581],[0.9065196514129639],[0.34593072533607483],[0.8906121850013733],[0.9065647721290588],[0.6040703058242798],[0.8899516463279724],[0.9059531092643738],[0.9127978086471558],[0.8643389940261841],[0.9048283696174622],[0.3236657381057739],[0.8914728760719299],[0.9075009226799011],[0.9110855460166931],[0.889889657497406],[0.9060384035110474],[0.9113091230392456],[0.8910350203514099],[0.9070205092430115],[0.9108619093894958],[0.09928309917449951],[0.7499292492866516],[0.7819250822067261]
981,,[0.013493034988641739],[0.9352774024009705],[0.9397839307785034],[0.8892058730125427],[0.9312735795974731],[0.9409354329109192],[0.9034037590026855],[0.9342117309570312],[0.9402150511741638],[0.33089879155158997],[0.924808919429779],[0.9409544467926025],[0.9316616058349609],[0.9400909543037415],[0.9453384876251221],[0.93159019947052],[0.940166175365448],[0.9456182718276978],[0.24226664006710052],[0.9136396050453186],[0.9256658554077148],[0.93159019947052],[0.940166175365448],[0.9456182718276978]
982,,[0.14785543084144592],[0.5240738391876221],[0.7204577922821045],[0.69853675365448],[0.7697365283966064],[0.720054566860199],[0.6134845614433289],[0.7802395820617676],[0.7213000655174255],[0.30309367179870605],[0.6995024681091309],[0.7200751900672913],[0.38952773809432983],[0.8193910121917725],[0.8674904108047485],[0.5874813199043274],[0.8055649399757385],[0.8694723844528198],[0.6810752153396606],[0.7516717314720154],[0.7893528342247009],[0.17818401753902435],[0.7520173192024231],[0.8012341260910034]
983,,[0.7766600251197815],[0.8630824089050293],[0.13474516570568085],[0.7717763781547546],[0.8553741574287415],[0.13567282259464264],[0.7727936506271362],[0.8363422155380249],[0.8031394481658936],[0.7490307092666626],[0.8076955676078796],[0.134625643491745],[0.8061913847923279],[0.8551414012908936],[0.9022402167320251],[0.8017578721046448],[0.8512405157089233],[0.8990418314933777],[0.7961470484733582],[0.8419786095619202],[0.8940136432647705],[0.6316454410552979],[0.6938477158546448],[0.735446035861969]
984,,[0.7545652985572815],[0.8269146680831909],[0.40636304020881653],[0.797614574432373],[0.7668671011924744],[0.4067101776599884],[0.7958475947380066],[0.8377625346183777],[0.4071623682975769],[0.24302352964878082],[0.8022011518478394],[0.4063938558101654],[0.7977967858314514],[0.821104109287262],[0.8361945152282715],[0.7979207038879395],[0.8222139477729797],[0.8388794660568237],[0.8018103241920471],[0.8305871486663818],[0.8496341705322266],[0.5987704396247864],[0.735222339630127],[0.7032829523086548]
985,,[0.8056645393371582],[0.8582892417907715],[0.03830220177769661],[0.801385760307312],[0.8533443808555603],[0.03843158483505249],[0.7690130472183228],[0.8274666666984558],[0.7597896456718445],[0.8055708408355713],[0.856702983379364],[0.0383087582886219],[0.8200139403343201],[0.8512243628501892],[0.8828881978988647],[0.8225694298744202],[0.8531715869903564],[0.8871752023696899],[0.8174473643302917],[0.8492270708084106],[0.8818215131759644],[0.8257029056549072],[0.8576467037200928],[0.895618736743927]
986,,[0.6097385883331299],[0.6344090700149536],[0.15375807881355286],[0.589222252368927],[0.6461153626441956],[0.15382900834083557],[0.6403443813323975],[0.6689700484275818],[0.15382900834083557],[0.006418820470571518],[0.5150073170661926],[0.29751962423324585],[0.6082929372787476],[0.6471452713012695],[0.667323648929596],[0.601140022277832],[0.6445038318634033],[0.6651998162269592],[0.5984519124031067],[0.6431012749671936],[0.662959098815918],[0.6076660752296448],[0.6485113501548767],[0.6613184213638306]
987,,[0.38601282238960266],[0.7553666234016418],[0.5772039294242859],[0.5598689913749695],[0.827880859375],[0.5805458426475525],[0.7071585059165955],[0.7494914531707764],[0.5805277228355408],[0.022409437224268913],[0.8356788754463196],[0.577549934387207],[0.05210141837596893],[0.7328678965568542],[0.8194533586502075],[0.052820030599832535],[0.7373446226119995],[0.8183772563934326],[0.06195563077926636],[0.6721652150154114],[0.7917500734329224],[0.5740861296653748],[0.7612082362174988],[0.8281567692756653]
988,,[0.8376233577728271],[0.5753452777862549],[0.575327455997467],[0.7879289388656616],[0.8609782457351685],[0.5743252038955688],[0.7652972936630249],[0.8444827198982239],[0.574543297290802],[0.7808054089546204],[0.7518173456192017],[0.575123131275177],[0.8302883505821228],[0.8590101599693298],[0.8820391297340393],[0.8157913684844971],[0.8613465428352356],[0.8892655968666077],[0.008553250692784786],[0.7561455965042114],[0.7997502684593201],[0.7958038449287415],[0.8485962152481079],[0.8769548535346985]
989,,[0.8362008333206177],[0.8973330855369568],[0.5049899816513062],[0.8871739506721497],[0.9007028937339783],[0.8747690916061401],[0.8273081183433533],[0.8964734673500061],[0.9122434854507446],[0.19174818694591522],[0.8963435888290405],[0.5068976879119873],[0.8882458209991455],[0.8988174200057983],[0.9065684676170349],[0.8884904980659485],[0.8984155058860779],[0.9059851765632629],[0.8886293172836304],[0.898464024066925],[0.907097339630127],[0.885014533996582],[0.8958331346511841],[0.9042282700538635]
990,,[0.9007359147071838],[0.9364035725593567],[0.11884372681379318],[0.8907644748687744],[0.9281968474388123],[0.11900118738412857],[0.8903243541717529],[0.9225298762321472],[0.882344663143158],[0.8950724005699158],[0.9327874779701233],[0.11881604045629501],[0.9048980474472046],[0.928203821182251],[0.948745846748352],[0.9031654000282288],[0.9268127679824829],[0.9478971362113953],[0.9102622270584106],[0.9335238337516785],[0.9529374241828918],[0.7527432441711426],[0.8243219256401062],[0.8661537170410156]
991,,[0.8709373474121094],[0.9186654686927795],[0.5231755375862122],[0.8946094512939453],[0.9159629344940186],[0.940931499004364],[0.8943730592727661],[0.915561854839325],[0.9280204772949219],[0.8890767693519592],[0.9180831909179688],[0.5234856009483337],[0.9049369096755981],[0.9178954362869263],[0.9300677180290222],[0.9034106135368347],[0.9163806438446045],[0.928859531879425],[0.9076792597770691],[0.9187628030776978],[0.9297659993171692],[0.9086608290672302],[0.917830765247345],[0.9257844686508179]
992,,[0.33143192529678345],[0.8404237031936646],[0.7050766944885254],[0.8784871101379395],[0.8143616914749146],[0.6979993581771851],[0.8370617032051086],[0.812839686870575],[0.7055597305297852],[0.7280018925666809],[0.8114035129547119],[0.7029266953468323],[0.7582942843437195],[0.8069916367530823],[0.8983071446418762],[0.7022616267204285],[0.8183584809303284],[0.8783785700798035],[0.7502605319023132],[0.7874962091445923],[0.886991024017334],[0.0064905257895588875],[0.6644123196601868],[0.058280762284994125]
993,,[0.02612501010298729],[0.5090644955635071],[0.8427264094352722],[0.33923664689064026],[0.903334379196167],[0.8417360186576843],[0.8675021529197693],[0.9132680892944336],[0.8418523669242859],[0.10745064914226532],[0.4371105134487152],[0.8747393488883972],[0.5082012414932251],[0.8497684001922607],[0.8423149585723877],[0.4790842533111572],[0.8693085312843323],[0.885583758354187],[0.5088538527488708],[0.8553100228309631],[0.8423156142234802],[0.40519195795059204],[0.8540328741073608],[0.8951850533485413]
994,,[0.025604330003261566],[0.09347417205572128],[0.9648097157478333],[0.878073513507843],[0.9628469944000244],[0.9662270545959473],[0.9419035315513611],[0.9741913080215454],[0.9660513997077942],[0.00466947490349412],[0.7829582095146179],[0.9659664630889893],[0.9493601322174072],[0.9660491943359375],[0.966083824634552],[0.858727216720581],[0.9071789383888245],[0.9503598809242249],[0.7654706835746765],[0.9162033200263977],[0.964278519153595],[0.8936378359794617],[0.9391587376594543],[0.9661538004875183]
995,,[0.006298494525253773],[0.8464810848236084],[0.8447121381759644],[0.835864245891571],[0.8476943373680115],[0.8442177176475525],[0.8573017716407776],[0.8548505902290344],[0.8441495299339294],[0.0028567598201334476],[0.835670530796051],[0.8451422452926636],[0.38019824028015137],[0.903197169303894],[0.853794515132904],[0.0792521983385086],[0.8954476118087769],[0.8873085975646973],[0.0704924687743187],[0.908541738986969],[0.8785257935523987],[0.48936396837234497],[0.9001602530479431],[0.855198860168457]
996,,[0.9350004196166992],[0.9515798687934875],[0.3247494101524353],[0.943099319934845],[0.9572972059249878],[0.32537272572517395],[0.9269733428955078],[0.9548521637916565],[0.3311789631843567],[0.8597154021263123],[0.9511549472808838],[0.32439741492271423],[0.9402495622634888],[0.95258629322052],[0.9592851400375366],[0.8860733509063721],[0.9427477717399597],[0.9564599990844727],[0.8097025156021118],[0.9312793612480164],[0.9387804269790649],[0.8373596668243408],[0.8960692882537842],[0.9125561714172363]
997,,[0.8519140481948853],[0.8859398365020752],[0.09470663964748383],[0.8368590474128723],[0.8815333843231201],[0.09755053371191025],[0.8608165979385376],[0.888934850692749],[0.10220035910606384],[0.738714873790741],[0.8751271367073059],[0.09436267614364624],[0.8663280606269836],[0.8859068155288696],[0.9089197516441345],[0.867693305015564],[0.8873077034950256],[0.9125840663909912],[0.8690553307533264],[0.888934850692749],[0.9175034165382385],[0.8652676939964294],[0.884121835231781],[0.9033367037773132]
